S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
0.14,2.04,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.14,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.14,2.04,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.14,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.14,2.05,2.89,2.50,0.00,0.00,0.00218,0.00173,0.00055,0.00000,0.001113795
0.30,1.10,1.50,2.50,0.00,0.00,0.03091,0.00786,0.00116,0.00000,0.009980332
3.80,1.10,1.50,2.50,0.00,0.00,0.00751,0.03851,0.00149,0.00000,0.011879442
0.30,4.60,1.50,2.50,0.00,0.00,0.00526,0.01962,0.00078,0.00000,0.006417688
0.30,4.60,5.00,2.50,0.00,0.00,0.04480,0.06349,0.00657,0.00000,0.028714683
0.00,2.50,0.00,2.50,0.00,0.00,0.55286,1.05496,0.01843,0.00000,0.406560730
0.00,1.95,0.00,2.50,0.00,0.00,0.55353,1.05527,0.01843,0.00000,0.406806455
0.30,1.11,3.25,2.50,0.00,0.00,0.02630,0.00685,0.00188,0.00000,0.008757828
0.30,0.23,3.25,2.50,0.00,0.00,0.00248,0.00698,0.00104,0.00000,0.002624353
0.00,0.44,3.50,2.50,0.00,0.00,0.00549,0.01232,0.00153,0.00000,0.004837140
0.16,0.23,3.09,2.50,0.00,0.00,0.00160,0.00430,0.00079,0.00000,0.001672873
0.12,0.13,3.12,2.50,0.00,0.00,0.00163,0.00492,0.00085,0.00000,0.001849837
0.19,0.20,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.07,0.28,2.72,2.50,0.00,0.00,0.00284,0.00161,0.00038,0.00000,0.001208645
0.29,0.19,2.81,2.50,0.00,0.00,0.00260,0.00160,0.00044,0.00000,0.001160188
0.17,0.09,2.85,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.16,0.22,2.83,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.19,0.20,2.93,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.19,0.17,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.22,0.19,2.86,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.19,0.20,2.86,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.19,0.19,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.20,0.20,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.19,0.20,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.19,0.20,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.19,0.20,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.60,0.40,1.50,2.50,0.00,0.00,0.00565,0.00578,0.00008,0.00000,0.002877272
0.63,0.40,1.50,2.50,0.00,0.00,0.00565,0.00578,0.00008,0.00000,0.002877272
0.60,0.42,1.50,2.50,0.00,0.00,0.00565,0.00578,0.00008,0.00000,0.002877272
0.60,0.40,1.58,2.50,0.00,0.00,0.00563,0.00574,0.00008,0.00000,0.002861872
0.62,0.38,1.55,2.50,0.00,0.00,0.00563,0.00575,0.00008,0.00000,0.002866770
0.58,0.39,1.58,2.50,0.00,0.00,0.00563,0.00574,0.00008,0.00000,0.002861872
0.60,0.38,1.64,2.50,0.00,0.00,0.00560,0.00569,0.00008,0.00000,0.002842405
0.60,0.37,1.71,2.50,0.00,0.00,0.00554,0.00560,0.00007,0.00000,0.002804060
0.57,0.39,1.69,2.50,0.00,0.00,0.00556,0.00563,0.00007,0.00000,0.002815080
0.60,0.38,1.74,2.50,0.00,0.00,0.00553,0.00557,0.00007,0.00000,0.002792172
0.61,0.38,1.81,2.50,0.00,0.00,0.00546,0.00547,0.00007,0.00000,0.002750717
0.59,0.36,1.90,2.50,0.00,0.00,0.00536,0.00529,0.00007,0.00000,0.002678330
0.58,0.34,2.06,2.50,0.00,0.00,0.00512,0.00490,0.00007,0.00000,0.002523427
0.62,0.34,2.03,2.50,0.00,0.00,0.00517,0.00497,0.00007,0.00000,0.002553790
0.61,0.34,2.23,2.50,0.00,0.00,0.00471,0.00420,0.00008,0.00000,0.002248295
0.61,0.32,2.49,2.50,0.00,0.00,0.00383,0.00279,0.00020,0.00000,0.001706410
0.60,0.28,2.57,2.50,0.00,0.00,0.00356,0.00250,0.00024,0.00000,0.001577385
0.60,0.23,2.96,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.57,0.26,2.98,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.60,0.20,3.50,2.50,0.00,0.00,0.00549,0.01232,0.00153,0.00000,0.004837140
0.59,0.30,2.43,2.50,0.00,0.00,0.00407,0.00313,0.00017,0.00000,0.001839435
0.60,0.24,3.18,2.50,0.00,0.00,0.00168,0.00557,0.00091,0.00000,0.002037610
0.59,0.29,2.62,2.50,0.00,0.00,0.00326,0.00218,0.00029,0.00000,0.001431250
0.56,0.20,3.22,2.50,0.00,0.00,0.00206,0.00625,0.00097,0.00000,0.002321950
0.60,0.29,2.67,2.50,0.00,0.00,0.00309,0.00200,0.00032,0.00000,0.001351235
0.59,0.23,3.11,2.50,0.00,0.00,0.00160,0.00430,0.00079,0.00000,0.001672873
0.59,0.27,2.74,2.50,0.00,0.00,0.00284,0.00161,0.00038,0.00000,0.001208645
0.57,0.22,3.11,2.50,0.00,0.00,0.00160,0.00430,0.00079,0.00000,0.001672873
0.59,0.27,2.78,2.50,0.00,0.00,0.00272,0.00158,0.00041,0.00000,0.001177258
0.62,0.26,2.68,2.50,0.00,0.00,0.00309,0.00200,0.00032,0.00000,0.001351235
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.59,0.23,3.01,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.59,0.26,2.81,2.50,0.00,0.00,0.00260,0.00160,0.00044,0.00000,0.001160188
0.57,0.30,2.71,2.50,0.00,0.00,0.00295,0.00181,0.00035,0.00000,0.001278545
0.59,0.25,2.89,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.24,2.96,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.59,0.26,2.82,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.59,0.25,2.93,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.59,0.26,2.84,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.59,0.25,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.24,2.97,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.59,0.26,2.86,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.59,0.25,2.94,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.59,0.26,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.59,0.25,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.58,0.25,2.92,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.25,2.91,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.89,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.91,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.26,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.60,0.40,1.50,2.50,0.00,0.00,0.00565,0.00578,0.00008,0.00000,0.002877272
4.10,0.40,1.50,2.50,0.00,0.00,0.04587,0.03519,0.00067,0.00000,0.020431783
0.60,3.90,1.50,2.50,0.00,0.00,0.00538,0.00730,0.00017,0.00000,0.003213895
0.60,0.40,5.00,2.50,0.00,0.00,0.03885,0.07203,0.00721,0.00000,0.029523460
-0.00,0.00,0.00,2.50,0.00,0.00,0.55356,1.05530,0.01843,0.00000,0.406821845
1.47,0.40,1.49,2.50,0.00,0.00,0.00638,0.00539,0.00008,0.00000,0.002962802
0.61,0.00,2.28,2.50,0.00,0.00,0.00455,0.00394,0.00010,0.00000,0.002147805
0.60,0.00,1.84,2.50,0.00,0.00,0.00544,0.00543,0.00007,0.00000,0.002734570
0.39,0.00,2.28,2.50,0.00,0.00,0.00455,0.00394,0.00010,0.00000,0.002147805
0.61,0.22,2.66,2.50,0.00,0.00,0.00309,0.00200,0.00032,0.00000,0.001351235
0.62,0.53,2.97,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.52,0.39,3.11,2.50,0.00,0.00,0.00160,0.00430,0.00079,0.00000,0.001672873
1.05,0.56,2.96,2.50,0.00,0.00,0.02966,0.00950,0.00083,0.00000,0.009997825
0.43,0.61,2.89,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.43,0.69,2.82,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.43,0.64,2.94,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.37,0.54,2.83,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.47,0.58,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.41,0.59,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.43,0.60,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.45,0.60,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.42,0.61,2.91,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.43,0.61,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.43,0.61,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.43,0.61,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.43,0.61,2.89,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.60,0.70,1.50,2.50,0.00,0.00,0.00565,0.00578,0.00008,0.00000,0.002877272
0.63,0.70,1.50,2.50,0.00,0.00,0.00565,0.00578,0.00008,0.00000,0.002877272
0.60,0.70,1.58,2.50,0.00,0.00,0.00563,0.00574,0.00008,0.00000,0.002861872
0.62,0.66,1.55,2.50,0.00,0.00,0.00563,0.00575,0.00008,0.00000,0.002866770
0.58,0.68,1.58,2.50,0.00,0.00,0.00563,0.00574,0.00008,0.00000,0.002861872
0.60,0.66,1.64,2.50,0.00,0.00,0.00560,0.00569,0.00008,0.00000,0.002842405
0.60,0.64,1.71,2.50,0.00,0.00,0.00554,0.00560,0.00007,0.00000,0.002804060
0.57,0.68,1.69,2.50,0.00,0.00,0.00556,0.00563,0.00007,0.00000,0.002815080
0.60,0.67,1.74,2.50,0.00,0.00,0.00553,0.00557,0.00007,0.00000,0.002792172
0.61,0.67,1.81,2.50,0.00,0.00,0.00546,0.00547,0.00007,0.00000,0.002750717
0.59,0.63,1.90,2.50,0.00,0.00,0.00536,0.00529,0.00007,0.00000,0.002678330
0.58,0.59,2.06,2.50,0.00,0.00,0.00512,0.00490,0.00007,0.00000,0.002523427
0.62,0.59,2.03,2.50,0.00,0.00,0.00517,0.00497,0.00007,0.00000,0.002553790
0.61,0.59,2.23,2.50,0.00,0.00,0.00471,0.00420,0.00008,0.00000,0.002248295
0.61,0.56,2.49,2.50,0.00,0.00,0.00383,0.00279,0.00020,0.00000,0.001706410
0.60,0.49,2.57,2.50,0.00,0.00,0.00356,0.00250,0.00024,0.00000,0.001577385
0.60,0.40,2.96,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.57,0.45,2.98,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.60,0.36,3.50,2.50,0.00,0.00,0.00549,0.01232,0.00153,0.00000,0.004837140
0.59,0.53,2.43,2.50,0.00,0.00,0.00407,0.00313,0.00017,0.00000,0.001839435
0.60,0.41,3.18,2.50,0.00,0.00,0.00168,0.00557,0.00091,0.00000,0.002037610
0.59,0.50,2.62,2.50,0.00,0.00,0.00326,0.00218,0.00029,0.00000,0.001431250
0.56,0.34,3.22,2.50,0.00,0.00,0.00206,0.00625,0.00097,0.00000,0.002321950
0.60,0.51,2.67,2.50,0.00,0.00,0.00309,0.00200,0.00032,0.00000,0.001351235
0.59,0.41,3.11,2.50,0.00,0.00,0.00160,0.00430,0.00079,0.00000,0.001672873
0.59,0.48,2.74,2.50,0.00,0.00,0.00284,0.00161,0.00038,0.00000,0.001208645
0.57,0.38,3.11,2.50,0.00,0.00,0.00160,0.00430,0.00079,0.00000,0.001672873
0.59,0.48,2.78,2.50,0.00,0.00,0.00272,0.00158,0.00041,0.00000,0.001177258
0.62,0.45,2.68,2.50,0.00,0.00,0.00309,0.00200,0.00032,0.00000,0.001351235
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.59,0.41,3.01,2.50,0.00,0.00,0.00171,0.00318,0.00069,0.00000,0.001393597
0.59,0.46,2.81,2.50,0.00,0.00,0.00260,0.00160,0.00044,0.00000,0.001160188
0.57,0.52,2.71,2.50,0.00,0.00,0.00295,0.00181,0.00035,0.00000,0.001278545
0.59,0.43,2.89,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.42,2.96,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.59,0.46,2.82,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.59,0.44,2.93,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.59,0.46,2.84,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.59,0.44,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.42,2.97,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.59,0.45,2.86,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.59,0.43,2.94,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.59,0.45,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.59,0.44,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.58,0.44,2.92,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.91,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.89,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.91,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.58,0.45,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.60,0.70,1.50,2.50,0.00,0.00,0.00565,0.00578,0.00008,0.00000,0.002877272
4.10,0.70,1.50,2.50,0.00,0.00,0.04587,0.03519,0.00067,0.00000,0.020431783
0.60,4.20,1.50,2.50,0.00,0.00,0.00449,0.01040,0.00036,0.00000,0.003812735
0.60,0.70,5.00,2.50,0.00,0.00,0.03885,0.07203,0.00721,0.00000,0.029523460
-0.00,0.00,0.00,2.50,0.00,0.00,0.55356,1.05530,0.01843,0.00000,0.406821845
-0.00,0.03,0.00,2.50,0.00,0.00,0.53433,1.01700,0.03967,0.00000,0.397748668
1.47,0.70,1.49,2.50,0.00,0.00,0.00638,0.00539,0.00008,0.00000,0.002962802
0.60,1.10,1.32,2.50,0.00,0.00,0.03101,0.00792,0.00114,0.00000,0.010019745
0.60,0.51,1.10,2.50,0.00,0.00,0.00566,0.00581,0.00009,0.00000,0.002889892
0.60,0.50,1.59,2.50,0.00,0.00,0.00562,0.00573,0.00008,0.00000,0.002856192
0.49,0.50,1.59,2.50,0.00,0.00,0.00562,0.00573,0.00008,0.00000,0.002856192
0.60,0.34,1.74,2.50,0.00,0.00,0.00553,0.00557,0.00007,0.00000,0.002792172
0.60,0.41,1.95,2.50,0.00,0.00,0.00529,0.00517,0.00007,0.00000,0.002633575
0.60,0.47,2.16,2.50,0.00,0.00,0.00491,0.00454,0.00007,0.00000,0.002380047
0.61,0.64,2.30,2.50,0.00,0.00,0.00455,0.00394,0.00010,0.00000,0.002147805
0.50,0.64,2.30,2.50,0.00,0.00,0.00455,0.00394,0.00010,0.00000,0.002147805
0.61,0.56,2.38,2.50,0.00,0.00,0.00428,0.00348,0.00013,0.00000,0.001973245
0.61,0.53,2.60,2.50,0.00,0.00,0.00341,0.00235,0.00027,0.00000,0.001507255
0.61,0.53,2.82,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.61,0.39,2.99,2.50,0.00,0.00,0.00188,0.00266,0.00064,0.00000,0.001294880
0.39,0.53,2.82,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.61,0.62,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.61,0.66,2.83,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.64,0.62,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.61,0.62,2.93,2.50,0.00,0.00,0.00204,0.00218,0.00060,0.00000,0.001202045
0.61,0.60,2.86,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.61,0.62,2.88,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.62,0.62,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.61,0.62,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.61,0.62,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.61,0.62,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.61,0.62,2.87,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.60,1.10,1.50,2.50,0.00,0.00,0.03091,0.00786,0.00116,0.00000,0.009980332
0.63,1.10,1.50,2.50,0.00,0.00,0.03091,0.00786,0.00116,0.00000,0.009980332
0.60,1.16,1.50,2.50,0.00,0.00,0.02337,0.00438,0.00081,0.00000,0.007141137
0.60,1.10,1.58,2.50,0.00,0.00,0.03085,0.00781,0.00117,0.00000,0.009957732
0.57,1.14,1.55,2.50,0.00,0.00,0.02539,0.00519,0.00092,0.00000,0.007874532
0.58,1.16,1.58,2.50,0.00,0.00,0.02331,0.00434,0.00082,0.00000,0.007117208
0.57,1.19,1.62,2.50,0.00,0.00,0.02206,0.00390,0.00076,0.00000,0.006679792
0.56,1.22,1.54,2.50,0.00,0.00,0.02110,0.00354,0.00070,0.00000,0.006334960
0.54,1.28,1.53,2.50,0.00,0.00,0.01835,0.00218,0.00057,0.00000,0.005273477
0.57,1.28,1.55,2.50,0.00,0.00,0.01833,0.00217,0.00057,0.00000,0.005268130
0.57,1.36,1.55,2.50,0.00,0.00,0.01141,0.00486,0.00025,0.00000,0.004128370
0.52,1.40,1.63,2.50,0.00,0.00,0.00971,0.00525,0.00018,0.00000,0.003784292
0.48,1.52,1.70,2.50,0.00,0.00,0.00798,0.00540,0.00011,0.00000,0.003371847
0.49,1.58,1.56,2.50,0.00,0.00,0.00739,0.00579,0.00009,0.00000,0.003318520
0.45,1.78,1.53,2.50,0.00,0.00,0.00603,0.00585,0.00008,0.00000,0.002987342
0.46,1.82,1.66,2.50,0.00,0.00,0.00583,0.00572,0.00007,0.00000,0.002907627
0.42,2.09,1.72,2.50,0.00,0.00,0.00554,0.00559,0.00007,0.00000,0.002801897
0.33,2.24,1.75,2.50,0.00,0.00,0.00565,0.00556,0.00007,0.00000,0.002822720
0.32,2.50,1.63,2.50,0.00,0.00,0.00630,0.00566,0.00008,0.00000,0.003010545
0.36,2.29,1.65,2.50,0.00,0.00,0.00581,0.00567,0.00007,0.00000,0.002887655
0.29,2.50,1.89,2.50,0.00,0.00,0.00604,0.00523,0.00008,0.00000,0.002838222
0.33,2.26,1.93,2.50,0.00,0.00,0.00549,0.00522,0.00007,0.00000,0.002695717
0.32,2.24,2.07,2.50,0.00,0.00,0.00520,0.00480,0.00007,0.00000,0.002518157
0.42,1.88,1.80,2.50,0.00,0.00,0.00560,0.00549,0.00007,0.00000,0.002791492
0.45,1.91,1.98,2.50,0.00,0.00,0.00535,0.00512,0.00007,0.00000,0.002635655
0.37,1.93,2.17,2.50,0.00,0.00,0.00491,0.00444,0.00007,0.00000,0.002354515
0.35,1.85,2.40,2.50,0.00,0.00,0.00434,0.00331,0.00016,0.00000,0.001951485
0.32,2.12,2.49,2.50,0.00,0.00,0.00384,0.00279,0.00020,0.00000,0.001709200
0.27,2.24,2.84,2.50,0.00,0.00,0.00259,0.00167,0.00049,0.00000,0.001187385
0.18,2.31,2.89,2.50,0.00,0.00,0.00246,0.00182,0.00057,0.00000,0.001213152
0.21,2.02,3.35,2.50,0.00,0.00,0.00338,0.00857,0.00118,0.00000,0.003283085
0.29,2.19,2.39,2.50,0.00,0.00,0.00433,0.00347,0.00014,0.00000,0.001984040
0.24,2.08,3.03,2.50,0.00,0.00,0.00170,0.00318,0.00069,0.00000,0.001391042
0.11,2.50,3.44,2.50,0.00,0.00,0.00404,0.01057,0.00139,0.00000,0.004000783
0.29,2.03,2.66,2.50,0.00,0.00,0.00308,0.00200,0.00032,0.00000,0.001348367
0.25,2.31,2.56,2.50,0.00,0.00,0.00381,0.00256,0.00026,0.00000,0.001657420
0.24,2.14,2.91,2.50,0.00,0.00,0.00220,0.00173,0.00056,0.00000,0.001122027
0.17,2.43,3.10,2.50,0.00,0.00,0.00191,0.00449,0.00082,0.00000,0.001806282
0.26,2.13,2.77,2.50,0.00,0.00,0.00274,0.00158,0.00041,0.00000,0.001181600
0.33,2.02,2.79,2.50,0.00,0.00,0.00259,0.00160,0.00044,0.00000,0.001157130
0.29,1.95,2.81,2.50,0.00,0.00,0.00263,0.00161,0.00044,0.00000,0.001171917
0.32,1.94,2.91,2.50,0.00,0.00,0.00222,0.00174,0.00056,0.00000,0.001129727
0.31,2.11,2.93,2.50,0.00,0.00,0.00203,0.00218,0.00060,0.00000,0.001202430
0.29,1.99,2.84,2.50,0.00,0.00,0.00247,0.00162,0.00048,0.00000,0.001142760
0.23,2.03,2.98,2.50,0.00,0.00,0.00187,0.00266,0.00064,0.00000,0.001292150
0.31,2.02,2.84,2.50,0.00,0.00,0.00246,0.00162,0.00048,0.00000,0.001139712
0.28,2.08,2.93,2.50,0.00,0.00,0.00203,0.00218,0.00060,0.00000,0.001199502
0.29,2.01,2.86,2.50,0.00,0.00,0.00233,0.00165,0.00052,0.00000,0.001125040
0.26,2.04,2.95,2.50,0.00,0.00,0.00202,0.00217,0.00060,0.00000,0.001198452
0.30,2.03,2.87,2.50,0.00,0.00,0.00232,0.00165,0.00051,0.00000,0.001121995
0.24,2.17,2.86,2.50,0.00,0.00,0.00239,0.00167,0.00052,0.00000,0.001145272
0.30,2.00,2.90,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001118025
0.26,2.10,2.92,2.50,0.00,0.00,0.00219,0.00173,0.00056,0.00000,0.001117302
0.25,2.14,2.95,2.50,0.00,0.00,0.00205,0.00218,0.00060,0.00000,0.001207345
