rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
1.24048,1.72305,2.14301,0.00000,1.00000,1.40811,0.00612,0.01207,0.02236,0.04054933
2.07106,1.72305,2.14301,0.00000,1.00000,1.40811,0.00953,0.02711,0.00000,0.03663612
2.07106,1.72305,1.47801,0.00000,1.00000,1.40811,0.00934,0.02719,0.00000,0.03653138
2.07106,1.72305,1.47801,0.00000,1.00000,1.41966,0.00934,0.02719,0.00000,0.03653138
2.17883,1.94895,1.37898,0.00000,1.00000,1.40951,0.01666,0.03615,0.00009,0.05289717
1.36981,2.63993,0.45562,0.00000,1.00000,0.78342,0.00819,0.00900,0.02483,0.04202793
1.39854,2.41382,0.71503,0.00000,1.00000,2.49700,0.00934,0.00840,0.01311,0.03084910
1.52278,2.41382,0.71503,0.00000,1.00000,2.49700,0.00974,0.00806,0.01295,0.03075627
1.52278,0.20448,0.71503,0.00000,1.00000,2.49700,0.00870,0.00797,0.01295,0.02961965
1.52278,0.20448,1.25170,0.00000,1.00000,2.49700,0.00870,0.00797,0.00005,0.01672019
1.52278,0.20448,1.25170,0.00000,1.00000,0.02196,0.00840,0.00858,0.06709,0.08406105
2.22315,1.71553,0.66091,0.00000,1.00000,0.39731,0.02286,0.04031,0.02236,0.08553477
2.02129,0.57063,1.22336,0.00000,1.00000,1.38951,0.00714,0.02366,0.00015,0.03094974
0.21570,1.13000,0.74984,0.00000,1.00000,2.08392,0.01493,0.01120,0.04488,0.07101091
0.21570,0.14407,0.74984,0.00000,1.00000,2.08392,0.00809,0.00831,0.02236,0.03875923
0.21570,0.14407,1.48260,0.00000,1.00000,2.08392,0.00809,0.00830,0.00000,0.01639814
0.21570,0.14407,1.48260,0.00000,1.00000,1.40052,0.00777,0.00909,0.00000,0.01686095
2.01438,1.13733,1.57851,0.00000,1.00000,1.00520,0.00552,0.02428,0.03731,0.06710801
0.12856,0.94158,3.13097,0.00000,1.00000,2.80321,0.03894,0.02478,0.06709,0.13080799
1.87928,0.94158,3.13097,0.00000,1.00000,2.80321,0.04054,0.03242,0.06709,0.14004847
1.87928,2.95879,3.13097,0.00000,1.00000,2.80321,0.00978,0.01491,0.00000,0.02468732
1.87928,2.95879,2.09767,0.00000,1.00000,2.80321,0.00830,0.01517,0.00000,0.02346590
1.87928,2.95879,2.09767,0.00000,1.00000,1.10324,0.00519,0.01605,0.03534,0.05658895
1.62955,1.02980,3.37294,0.00000,1.00000,0.56231,0.00520,0.01426,0.04472,0.06418890
0.95720,0.23824,1.84205,0.00000,1.00000,0.01104,0.06579,0.10556,0.06709,0.23843243
2.48170,2.13152,1.23533,0.00000,1.00000,1.53554,0.04938,0.07554,0.01295,0.13786915
2.47127,2.13152,1.23533,0.00000,1.00000,1.53554,0.04938,0.07554,0.01295,0.13786915
2.47127,1.82813,1.23533,0.00000,1.00000,1.53554,0.05013,0.07570,0.01295,0.13878007
