rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
0.44078,0.39071,0.84320,0.00000,1.00000,0.38973,0.00831,0.00823,0.02267,0.03921267
0.44078,0.39071,2.33469,0.00000,1.00000,0.38973,0.00831,0.00823,0.00046,0.01700480
0.44078,0.39071,2.33469,0.00000,1.00000,0.65034,0.00830,0.00823,0.00069,0.01722069
1.26169,2.41577,0.84169,0.00000,1.00000,1.30011,0.01568,0.01594,0.04481,0.07642751
0.36844,0.35976,0.47785,0.00000,1.00000,2.24410,0.00537,0.00710,0.02236,0.03483438
1.25234,0.35976,0.47785,0.00000,1.00000,2.24410,0.01330,0.01415,0.04472,0.07217802
1.25234,0.35976,2.95564,0.00000,1.00000,2.24410,0.01330,0.01415,0.02236,0.04981609
1.25234,0.35976,2.95564,0.00000,1.00000,1.24759,0.01706,0.01673,0.02267,0.05645928
1.07037,1.47009,0.71920,0.00000,1.00000,1.01115,0.06681,0.07371,0.03731,0.17783064
1.46613,1.58291,0.61313,0.00000,1.00000,1.83245,0.00727,0.01069,0.03414,0.05209991
2.23402,2.60065,1.54355,0.00000,1.00000,0.16540,0.02520,0.02180,0.06709,0.11409015
0.02368,1.44456,0.12231,0.00000,1.00000,0.77915,0.00655,0.00934,0.06709,0.08297729
0.60161,1.44456,0.12231,0.00000,1.00000,0.77915,0.00655,0.00934,0.06709,0.08297729
0.60161,2.36211,0.12231,0.00000,1.00000,0.77915,0.00736,0.00770,0.02260,0.03766121
0.60161,2.36211,3.26681,0.00000,1.00000,0.77915,0.00736,0.00770,0.00040,0.01545334
0.60161,2.36211,3.26681,0.00000,1.00000,0.05642,0.00751,0.00774,0.06709,0.08233921
1.77821,1.62610,2.63221,0.00000,1.00000,0.13415,0.00745,0.00855,0.06709,0.08308199
0.30943,2.23182,0.21542,0.00000,1.00000,1.12880,0.00751,0.00789,0.02267,0.03807299
1.35666,2.23182,0.21542,0.00000,1.00000,1.12880,0.01165,0.01171,0.04499,0.06834859
1.35666,1.86839,0.21542,0.00000,1.00000,1.12880,0.01195,0.01186,0.04499,0.06880166
1.35666,1.86839,3.19309,0.00000,1.00000,1.12880,0.01195,0.01186,0.02290,0.04670824
1.35666,1.86839,3.19309,0.00000,1.00000,1.99342,0.00956,0.01108,0.02236,0.04299779
0.05380,2.47818,2.80288,0.00000,1.00000,1.13205,0.00682,0.00784,0.00046,0.01512221
2.36619,1.12246,2.66876,0.00000,1.00000,0.05067,0.03237,0.03230,0.06709,0.13175684
1.32832,1.32674,3.37303,0.00000,1.00000,0.15532,0.01087,0.01473,0.06709,0.09268726
1.64824,1.32674,3.37303,0.00000,1.00000,0.15532,0.00665,0.01034,0.06709,0.08407094
1.64824,2.01306,3.37303,0.00000,1.00000,0.15532,0.00845,0.00828,0.06709,0.08381634
1.64824,2.01306,1.38243,0.00000,1.00000,0.15532,0.00845,0.00828,0.06709,0.08381634
1.64824,2.01306,1.38243,0.00000,1.00000,1.74034,0.00664,0.00837,0.00000,0.01500634
1.45908,2.71313,0.74935,0.00000,1.00000,0.33848,0.00695,0.00946,0.03558,0.05199852
0.65579,1.09626,0.03028,0.00000,1.00000,0.98937,0.00848,0.01366,0.04499,0.06713560
0.30440,1.09626,0.03028,0.00000,1.00000,0.98937,0.00848,0.01366,0.04499,0.06713560
0.30440,1.73292,0.03028,0.00000,1.00000,0.98937,0.00720,0.00792,0.02682,0.04193931
0.30440,1.73292,1.50502,0.00000,1.00000,0.98937,0.00720,0.00792,0.00446,0.01957754
0.30440,1.73292,1.50502,0.00000,1.00000,0.97989,0.00726,0.00792,0.00446,0.01963625
0.55605,0.12896,3.20740,0.00000,1.00000,2.53331,0.00498,0.00551,0.00000,0.01049317
0.11935,1.30012,2.82213,0.00000,1.00000,2.54544,0.00803,0.01054,0.01295,0.03152390
1.62321,2.16999,2.16711,0.00000,1.00000,0.41531,0.00805,0.00818,0.00016,0.01638125
0.07807,2.16999,2.16711,0.00000,1.00000,0.41531,0.00791,0.00805,0.00031,0.01626677
0.07807,2.01226,2.16711,0.00000,1.00000,0.41531,0.00827,0.00823,0.00031,0.01680888
0.07807,2.01226,1.84549,0.00000,1.00000,0.41531,0.00827,0.00823,0.00031,0.01680844
0.07807,2.01226,1.84549,0.00000,1.00000,1.69507,0.00664,0.00833,0.00000,0.01497408
1.82959,0.41875,0.21865,0.00000,1.00000,1.49215,0.00845,0.00892,0.02252,0.03988755
2.48676,1.97207,0.49036,0.00000,1.00000,0.25438,0.05308,0.04320,0.05768,0.15395408
2.34332,0.44172,2.59956,0.00000,1.00000,1.03697,0.03659,0.03044,0.00016,0.06718114
0.38867,2.04241,0.38052,0.00000,1.00000,0.73396,0.00827,0.00822,0.02267,0.03915953
1.11931,2.04241,0.38052,0.00000,1.00000,0.73396,0.04031,0.03912,0.04488,0.12431205
1.11931,0.41025,0.38052,0.00000,1.00000,0.73396,0.04031,0.03913,0.04488,0.12431749
1.11931,0.41025,0.17117,0.00000,1.00000,0.73396,0.04031,0.03913,0.04488,0.12431749
1.11931,0.41025,0.17117,0.00000,1.00000,0.37979,0.04079,0.03935,0.04473,0.12486642
1.22464,2.73616,3.14280,0.00000,1.00000,2.50424,0.01345,0.01650,0.02236,0.05230954
