rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
1.42179,2.60553,3.10194,0.00000,1.00000,0.00000,0.05994,0.10860,0.00009,0.16862988
1.42179,2.60553,2.90703,0.00000,1.00000,0.00000,0.05994,0.10860,0.00009,0.16862988
2.11604,0.29979,2.24265,0.00000,1.00000,0.00000,0.06014,0.08407,0.06709,0.21129949
0.15154,0.36675,0.44317,0.00000,1.00000,0.00000,0.00788,0.01244,0.05768,0.07800195
1.95471,0.36675,0.44317,0.00000,1.00000,0.00000,0.04501,0.06337,0.06709,0.17546883
1.95471,2.99856,0.44317,0.00000,1.00000,0.00000,0.15067,0.23396,0.02236,0.40699227
1.95471,2.99856,0.45670,0.00000,1.00000,0.00000,0.15067,0.23396,0.02236,0.40699227
1.37626,2.13112,1.48276,0.00000,1.00000,0.00000,0.02769,0.05028,0.00047,0.07843554
1.06640,1.87718,1.14910,0.00000,1.00000,0.00000,0.01470,0.02785,0.02238,0.06493857
0.00557,0.79164,2.10222,0.00000,1.00000,0.00000,0.00723,0.01199,0.06709,0.08630675
2.44317,0.79164,2.10222,0.00000,1.00000,0.00000,0.08455,0.11561,0.02250,0.22265918
2.44317,2.20009,2.10222,0.00000,1.00000,0.00000,0.10136,0.15409,0.00000,0.25545148
2.44317,2.20009,2.56662,0.00000,1.00000,0.00000,0.10136,0.15409,0.00000,0.25545148
0.90230,0.43704,0.01274,0.00000,1.00000,0.00000,0.00786,0.01251,0.06709,0.08745221
2.02100,0.85584,2.44285,0.00000,1.00000,0.00000,0.05121,0.07074,0.02239,0.14433379
0.62144,0.85584,2.44285,0.00000,1.00000,0.00000,0.04887,0.06234,0.05768,0.16889051
0.62144,0.49910,2.44285,0.00000,1.00000,0.00000,0.04545,0.06014,0.04474,0.15033386
0.62144,0.49910,2.81272,0.00000,1.00000,0.00000,0.04545,0.06014,0.04474,0.15033386
0.65908,0.33992,0.98247,0.00000,1.00000,0.00000,0.04368,0.05209,0.06709,0.16285131
2.45316,1.22806,2.88126,0.00000,1.00000,0.00000,0.08737,0.11846,0.00082,0.20664876
1.80862,0.70965,0.84378,0.00000,1.00000,0.00000,0.03412,0.04773,0.03126,0.11310067
2.23952,0.70965,0.84378,0.00000,1.00000,0.00000,0.06895,0.09519,0.03010,0.19424006
2.23952,1.86033,0.84378,0.00000,1.00000,0.00000,0.07626,0.10998,0.02236,0.20860103
2.23952,1.86033,1.42979,0.00000,1.00000,0.00000,0.07626,0.10998,0.00000,0.18623906
1.31295,2.86895,0.66613,0.00000,1.00000,0.00000,0.09193,0.15640,0.01543,0.26375987
0.30770,0.93174,0.58104,0.00000,1.00000,0.00000,0.00742,0.01242,0.02992,0.04976566
0.07394,0.00832,3.17464,0.00000,1.00000,0.00000,0.01063,0.01489,0.03540,0.06092196
0.68556,0.00832,3.17464,0.00000,1.00000,0.00000,0.03295,0.04476,0.06709,0.14479823
0.68556,2.97396,3.17464,0.00000,1.00000,0.00000,0.10488,0.18284,0.06709,0.35480707
0.68556,2.97396,2.16598,0.00000,1.00000,0.00000,0.10488,0.18284,0.06709,0.35480707
0.66672,0.34130,2.35094,0.00000,1.00000,0.00000,0.04368,0.05209,0.06709,0.16285131
1.19447,2.86904,3.22126,0.00000,1.00000,0.00000,0.09167,0.15373,0.02236,0.26776519
0.96655,0.41374,2.47731,0.00000,1.00000,0.00000,0.00750,0.01201,0.04477,0.06428635
1.69049,0.41374,2.47731,0.00000,1.00000,0.00000,0.02682,0.03816,0.06709,0.13206169
1.69049,0.12620,2.47731,0.00000,1.00000,0.00000,0.02800,0.03965,0.06709,0.13473117
1.69049,0.12620,3.24429,0.00000,1.00000,0.00000,0.02800,0.03965,0.06709,0.13473117
1.71665,2.75259,1.49557,0.00000,1.00000,0.00000,0.09280,0.15658,0.00000,0.24937822
2.30797,0.14732,3.16055,0.00000,1.00000,0.00000,0.07900,0.10651,0.06709,0.25259679
0.67724,2.59040,2.84315,0.00000,1.00000,0.00000,0.05708,0.10717,0.06709,0.23133839
2.06065,2.59040,2.84315,0.00000,1.00000,0.00000,0.10295,0.16404,0.00000,0.26699066
2.06065,2.32753,2.84315,0.00000,1.00000,0.00000,0.07765,0.12641,0.00000,0.20405816
2.06065,2.32753,0.27005,0.00000,1.00000,0.00000,0.07765,0.12641,0.02236,0.22642013
0.88466,1.43763,2.43225,0.00000,1.00000,0.00000,0.01088,0.01830,0.02241,0.05159698
1.82968,1.32228,0.24863,0.00000,1.00000,0.00000,0.03780,0.05572,0.02240,0.11592052
0.25829,2.36292,2.07649,0.00000,1.00000,0.00000,0.03951,0.07046,0.01295,0.12292064
0.03259,2.36292,2.07649,0.00000,1.00000,0.00000,0.03951,0.07046,0.01295,0.12292064
0.03259,2.59471,2.07649,0.00000,1.00000,0.00000,0.05888,0.10146,0.00747,0.16781582
0.03259,2.59471,0.71457,0.00000,1.00000,0.00000,0.05888,0.10146,0.02984,0.19017777
2.05407,2.32142,1.02323,0.00000,1.00000,0.00000,0.07558,0.12343,0.00047,0.19947676
2.46664,2.85365,2.78862,0.00000,1.00000,0.00000,0.17586,0.25734,0.00000,0.43320258
1.64538,0.27760,0.89971,0.00000,1.00000,0.00000,0.02478,0.03526,0.06709,0.12712807
0.78006,0.27760,0.89971,0.00000,1.00000,0.00000,0.01155,0.01917,0.06709,0.09780409
0.78006,1.87459,0.89971,0.00000,1.00000,0.00000,0.01817,0.03566,0.02565,0.07948005
