S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.68,2.02,2.3,2.28,0.0,0.0,0.04056,0.0016351489523872874,0.04219514895238729
0.68,2.4,2.3,2.28,0.0,0.0,0.04219,0.0016534235881413468,0.04384342358814135
0.68,2.4,1.59,2.28,0.0,0.0,0.04346,0.0016709670742068737,0.04513096707420687
0.68,2.4,1.59,3.96,0.0,0.0,0.04346,0.0016709670742068737,0.04513096707420687
0.22,0.09,1.78,3.95,0.0,0.0,0.04192,0.0016161344271055263,0.04353613442710552
0.6,0.03,2.64,2.56,0.0,0.0,0.03991,0.0016351489523872874,0.04154514895238729
1.16,2.38,0.32,2.24,0.0,0.0,0.12331,0.0019051482536448666,0.12521514825364488
1.16,2.38,1.89,2.24,0.0,0.0,0.12355000000000001,0.0019051482536448666,0.12545514825364487
1.16,2.38,1.89,1.43,0.0,0.0,0.12355000000000001,0.0019051482536448666,0.12545514825364487
0.49,0.4,2.98,1.99,0.0,0.0,0.03857000000000001,0.0016351489523872874,0.0402051489523873
1.05,1.86,1.42,0.94,0.0,0.0,0.11912,0.0019051482536448666,0.12102514825364487
0.64,1.86,1.42,0.94,0.0,0.0,0.043440000000000006,0.0017615941559557648,0.045201594155955774
0.64,1.21,1.42,0.94,0.0,0.0,0.11237,0.0018993387348050464,0.11426933873480505
0.64,1.21,2.72,0.94,0.0,0.0,0.11066999999999999,0.0018993387348050464,0.11256933873480504
0.64,1.21,2.72,2.97,0.0,0.0,0.11066999999999999,0.0018993387348050464,0.11256933873480504
1.26,1.33,1.84,2.71,0.0,0.0,0.08517000000000001,0.0019051482536448666,0.08707514825364487
1.05,1.84,0.88,2.63,0.0,0.0,0.11941,0.0019051482536448666,0.12131514825364487
1.05,1.69,0.88,2.63,0.0,0.0,0.12434,0.0019051482536448666,0.12624514825364488
1.05,1.69,1.84,2.63,0.0,0.0,0.12458,0.0019051482536448666,0.12648514825364487
1.05,1.69,1.84,2.42,0.0,0.0,0.12458,0.0019051482536448666,0.12648514825364487
0.48,1.04,0.54,2.12,0.0,0.0,0.17207,0.0019051482536448666,0.17397514825364488
0.32,1.99,1.76,3.79,0.0,0.0,0.04177,0.0016161344271055263,0.043386134427105524
