S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.15,1.21,0.77,2.09,0.0,0.0,0.09015,0.0019051482536448666,0.09205514825364486
1.32,1.21,0.77,2.09,0.0,0.0,0.07458000000000001,0.0019051482536448666,0.07648514825364487
1.32,1.28,0.77,2.09,0.0,0.0,0.047880000000000006,0.0019051482536448666,0.04978514825364487
1.32,1.28,1.38,2.09,0.0,0.0,0.04756,0.0019051482536448666,0.04946514825364486
1.32,1.28,1.38,0.54,0.0,0.0,0.04756,0.0018993387348050464,0.04945933873480504
1.29,0.09,2.65,1.84,0.0,0.0,0.022900000000000004,0.0018798266996519848,0.024779826699651987
0.3,2.18,0.38,0.69,0.0,0.0,0.02986,0.0019051482536448666,0.03176514825364487
0.05,2.02,0.54,0.37,0.0,0.0,0.02745,0.0019051482536448666,0.029355148253644867
0.05,2.16,0.54,0.37,0.0,0.0,0.02986,0.0019051482536448666,0.03176514825364487
0.05,2.16,1.39,0.37,0.0,0.0,0.029820000000000003,0.0019051482536448666,0.03172514825364487
0.05,2.16,1.39,0.76,0.0,0.0,0.029820000000000003,0.001848283639957513,0.031668283639957516
1.09,1.45,1.04,3.77,0.0,0.0,0.17012,0.0018866951493840523,0.17200669514938405
0.39,1.65,2.48,1.28,0.0,0.0,0.025500000000000002,0.0019051482536448666,0.02740514825364487
1.27,1.65,2.48,1.28,0.0,0.0,0.02675,0.001839285062355586,0.028589285062355585
1.27,0.63,2.48,1.28,0.0,0.0,0.026000000000000002,0.0018725700114960693,0.02787257001149607
1.27,0.63,2.6,1.28,0.0,0.0,0.02549,0.001839285062355586,0.027329285062355584
1.27,0.63,2.6,3.85,0.0,0.0,0.02549,0.001848283639957513,0.027338283639957512
0.42,2.27,1.11,3.1,0.0,0.0,0.03212,0.0019051482536448666,0.03402514825364487
1.41,2.27,1.11,3.1,0.0,0.0,0.031810000000000005,0.0019051482536448666,0.03371514825364487
1.41,2.24,1.11,3.1,0.0,0.0,0.03122,0.0019051482536448666,0.03312514825364487
1.41,2.24,1.28,3.1,0.0,0.0,0.03122,0.0019051482536448666,0.03312514825364487
1.41,2.24,1.28,2.96,0.0,0.0,0.03122,0.0019051482536448666,0.03312514825364487
0.56,1.28,0.97,2.46,0.0,0.0,0.06112,0.0018725700114960693,0.06299257001149607
0.07,1.05,2.19,1.74,0.0,0.0,0.07961000000000001,0.0019051482536448666,0.08151514825364488
1.32,1.33,2.8,1.41,0.0,0.0,0.03672,0.001848283639957513,0.03856828363995751
0.21,1.33,2.8,1.41,0.0,0.0,0.04441,0.001839285062355586,0.04624928506235559
0.21,1.53,2.8,1.41,0.0,0.0,0.02682,0.0019051482536448666,0.028725148253644868
0.21,1.53,2.47,1.41,0.0,0.0,0.028290000000000003,0.0019051482536448666,0.03019514825364487
0.21,1.53,2.47,1.05,0.0,0.0,0.028290000000000003,0.0019051482536448666,0.03019514825364487
0.29,0.55,2.79,2.66,0.0,0.0,0.02366,0.0019051482536448666,0.02556514825364487
0.04,1.72,0.53,3.36,0.0,0.0,0.02737,0.0019051482536448666,0.029275148253644866
1.46,1.45,1.43,3.67,0.0,0.0,0.03484,0.0019051482536448666,0.03674514825364487
0.52,1.45,1.43,3.67,0.0,0.0,0.034960000000000005,0.0019051482536448666,0.03686514825364487
0.52,1.1,1.43,3.67,0.0,0.0,0.08468999999999999,0.0019051482536448666,0.08659514825364485
0.52,1.1,1.71,3.67,0.0,0.0,0.08389,0.0019051482536448666,0.08579514825364487
0.52,1.1,1.71,0.16,0.0,0.0,0.08389,0.0019051482536448666,0.08579514825364487
0.44,2.05,2.4,3.65,0.0,0.0,0.02527,0.0019051482536448666,0.02717514825364487
1.38,0.53,1.8,0.27,0.0,0.0,0.026549999999999997,0.0019051482536448666,0.028455148253644865
0.41,0.53,1.8,0.27,0.0,0.0,0.0272,0.0019051482536448666,0.029105148253644866
0.41,0.22,1.8,0.27,0.0,0.0,0.0272,0.0019051482536448666,0.029105148253644866
0.41,0.22,1.17,0.27,0.0,0.0,0.027899999999999998,0.0019051482536448666,0.029805148253644866
0.41,0.22,1.17,0.33,0.0,0.0,0.027899999999999998,0.0019051482536448666,0.029805148253644866
0.02,1.14,0.18,3.25,0.0,0.0,0.09522,0.0019051482536448666,0.09712514825364486
0.97,1.84,1.22,2.38,0.0,0.0,0.13935,0.0019051482536448666,0.14125514825364488
0.34,0.0,1.88,3.95,0.0,0.0,0.02692,0.0019051482536448666,0.028825148253644867
1.22,1.21,2.85,3.51,0.0,0.0,0.04777000000000001,0.0019051482536448666,0.04967514825364487
0.39,1.21,2.85,3.51,0.0,0.0,0.088,0.0019051482536448666,0.08990514825364486
1.22,1.67,2.85,3.51,0.0,0.0,0.05472,0.0019051482536448666,0.05662514825364486
1.22,1.67,1.38,3.51,0.0,0.0,0.06049,0.0019051482536448666,0.062395148253644866
1.22,1.67,1.38,3.93,0.0,0.0,0.06049,0.0019051482536448666,0.062395148253644866
1.24,0.47,2.75,2.07,0.0,0.0,0.04011,0.0018866951493840523,0.041996695149384054
0.19,1.23,1.02,3.71,0.0,0.0,0.07121000000000001,0.0019051482536448666,0.07311514825364487
0.06,1.23,1.02,3.71,0.0,0.0,0.07121000000000001,0.0019051482536448666,0.07311514825364487
0.06,1.28,1.02,3.71,0.0,0.0,0.06110000000000001,0.001848283639957513,0.06294828363995753
0.06,1.28,3.0,3.71,0.0,0.0,0.05621,0.001856817601110895,0.0580668176011109
0.06,1.28,3.0,0.56,0.0,0.0,0.05621,0.0018725700114960693,0.058082570011496075
1.48,0.48,1.93,0.97,0.0,0.0,0.02682,0.0019051482536448666,0.028725148253644868
0.2,2.15,1.12,3.69,0.0,0.0,0.02932,0.0019051482536448666,0.031225148253644867
0.12,2.15,1.12,3.69,0.0,0.0,0.02932,0.0019051482536448666,0.031225148253644867
0.12,0.15,1.12,3.69,0.0,0.0,0.027899999999999998,0.0019051482536448666,0.029805148253644866
0.12,0.15,0.64,3.69,0.0,0.0,0.02794,0.0019051482536448666,0.029845148253644867
0.12,0.15,0.64,3.63,0.0,0.0,0.02794,0.0019051482536448666,0.029845148253644867
1.21,1.26,1.77,2.21,0.0,0.0,0.05484,0.0019051482536448666,0.056745148253644864
1.21,1.01,1.77,2.21,0.0,0.0,0.05159,0.0019051482536448666,0.05349514825364486
1.21,1.01,1.29,2.21,0.0,0.0,0.052599999999999994,0.0019051482536448666,0.05450514825364486
1.21,1.01,1.29,3.26,0.0,0.0,0.052599999999999994,0.0019051482536448666,0.05450514825364486
0.21,1.14,1.23,2.28,0.0,0.0,0.09501000000000001,0.0019051482536448666,0.09691514825364488
1.0,2.08,2.43,2.73,0.0,0.0,0.14144,0.0019051482536448666,0.1433451482536449
0.37,1.14,1.23,2.28,0.0,0.0,0.09501000000000001,0.0019051482536448666,0.09691514825364488
0.37,2.29,1.23,2.28,0.0,0.0,0.03212,0.0019051482536448666,0.03402514825364487
0.37,2.29,1.19,2.28,0.0,0.0,0.03212,0.0019051482536448666,0.03402514825364487
0.37,2.29,1.19,0.7,0.0,0.0,0.03212,0.0019051482536448666,0.03402514825364487
0.38,1.18,2.32,3.84,0.0,0.0,0.10085999999999999,0.0019051482536448666,0.10276514825364486
0.42,0.35,0.53,1.04,0.0,0.0,0.027950000000000003,0.0019051482536448666,0.02985514825364487
0.06,0.16,2.75,0.61,0.0,0.0,0.02383,0.0019051482536448666,0.02573514825364487
0.41,0.05,0.52,3.74,0.0,0.0,0.027950000000000003,0.0019051482536448666,0.02985514825364487
1.09,0.16,2.75,0.61,0.0,0.0,0.14383,0.0019051482536448666,0.1457351482536449
0.06,1.47,2.75,0.61,0.0,0.0,0.029300000000000003,0.0019051482536448666,0.03120514825364487
0.06,1.47,0.17,0.61,0.0,0.0,0.033940000000000005,0.0019051482536448666,0.03584514825364487
0.06,1.47,0.17,3.15,0.0,0.0,0.033940000000000005,0.0019051482536448666,0.03584514825364487
0.57,1.76,2.55,3.47,0.0,0.0,0.02393,0.0019051482536448666,0.025835148253644868
0.09,1.76,2.55,3.47,0.0,0.0,0.02393,0.0019051482536448666,0.025835148253644868
0.09,1.68,2.55,3.47,0.0,0.0,0.024640000000000002,0.0019051482536448666,0.02654514825364487
0.09,1.68,2.28,3.47,0.0,0.0,0.02556,0.0019051482536448666,0.027465148253644867
0.09,1.68,2.28,2.89,0.0,0.0,0.02556,0.0019051482536448666,0.027465148253644867
1.05,2.5,1.21,0.47,0.0,0.0,0.17424,0.0019051482536448666,0.17614514825364488
0.27,2.45,0.19,0.58,0.0,0.0,0.03578,0.0019051482536448666,0.037685148253644864
1.13,0.36,1.34,1.18,0.0,0.0,0.13960999999999998,0.0019051482536448666,0.14151514825364486
0.22,2.45,0.19,0.58,0.0,0.0,0.03578,0.0019051482536448666,0.037685148253644864
0.22,0.52,0.19,0.58,0.0,0.0,0.02789,0.0019051482536448666,0.02979514825364487
0.22,0.52,2.4,0.58,0.0,0.0,0.025159999999999995,0.0019051482536448666,0.027065148253644863
0.22,0.52,2.4,3.39,0.0,0.0,0.025159999999999995,0.0019051482536448666,0.027065148253644863
1.29,2.28,1.57,0.57,0.0,0.0,0.0311,0.0018993387348050464,0.032999338734805046
0.44,2.17,1.16,0.65,0.0,0.0,0.029840000000000002,0.0019051482536448666,0.03174514825364487
0.13,1.94,1.22,1.42,0.0,0.0,0.02675,0.0019051482536448666,0.028655148253644867
0.13,1.04,1.22,1.42,0.0,0.0,0.08257,0.0019051482536448666,0.08447514825364487
0.13,1.94,1.51,1.42,0.0,0.0,0.026659999999999996,0.0019051482536448666,0.028565148253644864
0.13,1.94,1.51,3.82,0.0,0.0,0.026659999999999996,0.0019051482536448666,0.028565148253644864
1.32,0.02,0.24,1.3,0.0,0.0,0.026570000000000003,0.0019051482536448666,0.02847514825364487
0.39,0.02,0.24,1.3,0.0,0.0,0.02792,0.0019051482536448666,0.029825148253644868
0.39,0.02,1.37,1.3,0.0,0.0,0.02786,0.0019051482536448666,0.029765148253644867
0.39,0.02,1.37,0.58,0.0,0.0,0.02786,0.0019051482536448666,0.029765148253644867
1.11,0.29,1.16,3.25,0.0,0.0,0.14578,0.0019051482536448666,0.14768514825364487
1.13,2.17,0.01,0.49,0.0,0.0,0.14296,0.0019051482536448666,0.14486514825364488
0.08,0.02,1.37,0.58,0.0,0.0,0.02786,0.0019051482536448666,0.029765148253644867
0.08,0.18,1.37,0.58,0.0,0.0,0.02786,0.0019051482536448666,0.029765148253644867
0.08,0.18,0.22,0.58,0.0,0.0,0.02791,0.0019051482536448666,0.02981514825364487
0.08,0.18,0.22,1.76,0.0,0.0,0.02791,0.0019051482536448666,0.02981514825364487
0.48,0.01,0.42,0.04,0.0,0.0,0.027929999999999996,0.0019051482536448666,0.029835148253644864
1.44,0.04,1.82,2.41,0.0,0.0,0.02697,0.0019051482536448666,0.02887514825364487
1.23,0.04,1.82,2.41,0.0,0.0,0.04399,0.0018725700114960693,0.04586257001149607
1.23,1.5,1.82,2.41,0.0,0.0,0.048679999999999994,0.0018798266996519848,0.05055982669965198
1.23,1.5,2.06,2.41,0.0,0.0,0.04761,0.0018798266996519848,0.04948982669965198
1.23,1.5,2.06,1.58,0.0,0.0,0.04761,0.0018798266996519848,0.04948982669965198
0.3,1.04,1.42,3.57,0.0,0.0,0.08209,0.0019051482536448666,0.08399514825364486
1.43,1.66,0.21,1.14,0.0,0.0,0.028069999999999998,0.0019051482536448666,0.029975148253644866
1.29,0.48,2.77,0.76,0.0,0.0,0.02224,0.0018798266996519848,0.024119826699651983
1.31,0.48,2.77,0.76,0.0,0.0,0.022180000000000002,0.0019051482536448666,0.02408514825364487
1.31,0.04,2.77,0.76,0.0,0.0,0.022180000000000002,0.0019051482536448666,0.02408514825364487
1.31,0.04,2.42,0.76,0.0,0.0,0.023649999999999997,0.0019051482536448666,0.025555148253644865
1.31,0.04,2.42,3.25,0.0,0.0,0.023649999999999997,0.0019051482536448666,0.025555148253644865
0.46,0.04,2.42,3.25,0.0,0.0,0.02507,0.0019051482536448666,0.026975148253644866
0.46,2.1,2.42,3.25,0.0,0.0,0.02592,0.0019051482536448666,0.027825148253644866
0.46,2.1,0.04,3.25,0.0,0.0,0.028839999999999998,0.0019051482536448666,0.030745148253644865
0.46,2.1,0.04,0.94,0.0,0.0,0.028839999999999998,0.0019051482536448666,0.030745148253644865
1.19,0.52,2.99,3.25,0.0,0.0,0.07937999999999999,0.0018866951493840523,0.08126669514938405
1.11,1.1,2.54,1.64,0.0,0.0,0.053200000000000004,0.0019051482536448666,0.05510514825364487
0.3,1.1,2.54,1.64,0.0,0.0,0.08274000000000001,0.0019051482536448666,0.08464514825364487
1.11,1.81,2.54,1.64,0.0,0.0,0.13508,0.0019051482536448666,0.13698514825364488
1.11,1.1,2.45,1.64,0.0,0.0,0.05338999999999999,0.0019051482536448666,0.05529514825364486
1.11,1.1,2.45,3.85,0.0,0.0,0.05338999999999999,0.0019051482536448666,0.05529514825364486
0.18,0.34,2.58,3.72,0.0,0.0,0.02452,0.0019051482536448666,0.026425148253644868
0.62,1.5,2.83,0.31,0.0,0.0,0.02744,0.0019051482536448666,0.029345148253644867
0.24,1.5,2.83,0.31,0.0,0.0,0.02744,0.0019051482536448666,0.029345148253644867
0.24,0.52,2.83,0.31,0.0,0.0,0.023469999999999998,0.0019051482536448666,0.025375148253644866
0.24,0.52,2.37,0.31,0.0,0.0,0.02527,0.0019051482536448666,0.02717514825364487
0.24,0.52,2.37,1.03,0.0,0.0,0.02527,0.0019051482536448666,0.02717514825364487
0.43,1.7,0.46,1.78,0.0,0.0,0.02765,0.0019051482536448666,0.02955514825364487
0.52,1.81,1.16,2.29,0.0,0.0,0.026619999999999998,0.0019051482536448666,0.028525148253644866
0.4,2.41,0.0,1.62,0.0,0.0,0.69792,0.0019051482536448666,0.6998251482536448
0.16,0.37,2.19,0.26,0.0,0.0,0.02587,0.0019051482536448666,0.02777514825364487
0.16,1.36,2.19,0.26,0.0,0.0,0.03988,0.0019051482536448666,0.04178514825364486
0.16,1.36,1.9,0.26,0.0,0.0,0.041139999999999996,0.0019051482536448666,0.04304514825364486
0.16,1.36,1.9,1.17,0.0,0.0,0.041139999999999996,0.0019051482536448666,0.04304514825364486
1.43,2.36,0.2,3.93,0.0,0.0,0.033850000000000005,0.0019051482536448666,0.03575514825364487
0.45,1.76,2.21,3.4,0.0,0.0,0.02502,0.0019051482536448666,0.02692514825364487
0.58,1.66,0.23,3.75,0.0,0.0,0.028249999999999997,0.0019051482536448666,0.030155148253644865
1.15,0.16,0.55,0.89,0.0,0.0,0.12913,0.0019051482536448666,0.13103514825364487
1.32,1.66,0.23,3.75,0.0,0.0,0.02694,0.0019051482536448666,0.028845148253644867
1.32,2.01,0.23,3.75,0.0,0.0,0.02608,0.0019051482536448666,0.027985148253644867
1.32,2.01,2.87,3.75,0.0,0.0,0.02137,0.0019051482536448666,0.023275148253644868
1.32,2.01,2.87,0.0,0.0,0.0,0.02137,0.0019051482536448666,0.023275148253644868
0.36,2.12,2.67,2.9,0.0,0.0,0.025,0.0019051482536448666,0.02690514825364487
0.14,2.5,2.19,1.49,0.0,0.0,0.03401,0.0019051482536448666,0.03591514825364486
0.97,2.5,2.19,1.49,0.0,0.0,0.16111999999999999,0.0019051482536448666,0.16302514825364486
0.14,2.24,2.19,1.49,0.0,0.0,0.029359999999999997,0.0019051482536448666,0.03126514825364486
0.14,2.24,2.42,1.49,0.0,0.0,0.028380000000000002,0.0019051482536448666,0.03028514825364487
0.14,2.24,2.42,0.4,0.0,0.0,0.028380000000000002,0.0019051482536448666,0.03028514825364487
0.15,2.31,0.11,2.95,0.0,0.0,0.03274,0.0019051482536448666,0.03464514825364486
0.08,0.21,2.75,2.99,0.0,0.0,0.02383,0.0019051482536448666,0.02573514825364487
0.23,0.09,0.78,1.78,0.0,0.0,0.02793,0.0019051482536448666,0.029835148253644868
0.09,1.95,2.03,3.05,0.0,0.0,0.02554,0.0019051482536448666,0.027445148253644868
0.2,1.95,2.03,3.05,0.0,0.0,0.02554,0.0019051482536448666,0.027445148253644868
0.2,0.99,2.03,3.05,0.0,0.0,0.08685999999999999,0.0019051482536448666,0.08876514825364486
0.2,1.95,2.52,3.05,0.0,0.0,0.02388,0.0019051482536448666,0.025785148253644866
0.2,1.95,2.52,3.98,0.0,0.0,0.02388,0.0019051482536448666,0.025785148253644866
1.4,1.03,2.36,2.69,0.0,0.0,0.07675,0.0019051482536448666,0.07865514825364486
0.09,1.95,2.52,3.98,0.0,0.0,0.02388,0.0019051482536448666,0.025785148253644866
0.09,1.39,2.52,3.98,0.0,0.0,0.036699999999999997,0.0018798266996519848,0.03857982669965198
0.09,1.39,1.04,3.98,0.0,0.0,0.04106,0.001848283639957513,0.04290828363995751
0.09,1.39,1.04,3.33,0.0,0.0,0.04106,0.001848283639957513,0.04290828363995751
0.31,2.27,1.11,1.04,0.0,0.0,0.03212,0.0019051482536448666,0.03402514825364487
1.41,2.27,1.11,1.04,0.0,0.0,0.031810000000000005,0.0019051482536448666,0.03371514825364487
1.41,2.27,0.68,1.04,0.0,0.0,0.03185,0.0019051482536448666,0.03375514825364487
1.41,2.27,0.68,3.3,0.0,0.0,0.03185,0.0019051482536448666,0.03375514825364487
0.21,2.41,0.65,2.78,0.0,0.0,0.03515,0.0019051482536448666,0.037055148253644865
1.4,1.44,1.66,3.04,0.0,0.0,0.03469,0.0019051482536448666,0.03659514825364486
0.15,0.51,2.87,0.14,0.0,0.0,0.02331,0.0019051482536448666,0.02521514825364487
1.38,0.51,2.87,0.14,0.0,0.0,0.022609999999999998,0.0019051482536448666,0.024515148253644866
1.38,1.69,2.87,0.14,0.0,0.0,0.022609999999999998,0.0019051482536448666,0.024515148253644866
1.38,1.69,0.42,0.14,0.0,0.0,0.02725,0.0019051482536448666,0.029155148253644868
1.38,1.69,0.42,0.92,0.0,0.0,0.02725,0.0019051482536448666,0.029155148253644868
1.2,1.94,2.29,3.43,0.0,0.0,0.06908,0.0018798266996519848,0.07095982669965199
0.27,1.76,1.88,1.28,0.0,0.0,0.02617,0.0019051482536448666,0.028075148253644867
1.3,1.76,1.88,1.28,0.0,0.0,0.02491,0.0018649066177207417,0.026774906617720744
1.3,1.76,0.71,1.28,0.0,0.0,0.025849999999999998,0.0018725700114960693,0.027722570011496066
1.3,1.76,0.71,3.96,0.0,0.0,0.025849999999999998,0.0018725700114960693,0.027722570011496066
0.11,1.52,1.8,2.95,0.0,0.0,0.03077,0.0019051482536448666,0.03267514825364486
0.22,1.65,2.19,0.17,0.0,0.0,0.026520000000000002,0.0019051482536448666,0.02842514825364487
0.22,2.12,2.19,0.17,0.0,0.0,0.026789999999999998,0.0019051482536448666,0.028695148253644866
0.22,2.12,0.04,0.17,0.0,0.0,0.028839999999999998,0.0019051482536448666,0.030745148253644865
0.22,2.12,0.04,3.58,0.0,0.0,0.028839999999999998,0.0019051482536448666,0.030745148253644865
0.23,0.02,1.44,2.57,0.0,0.0,0.02784,0.0019051482536448666,0.029745148253644868
0.61,0.27,2.85,3.7,0.0,0.0,0.02331,0.0019051482536448666,0.02521514825364487
0.61,0.27,1.86,3.7,0.0,0.0,0.02699,0.0019051482536448666,0.028895148253644868
0.61,0.27,1.86,1.1,0.0,0.0,0.02699,0.0019051482536448666,0.028895148253644868
1.07,1.57,2.2,0.89,0.0,0.0,0.15724,0.0019051482536448666,0.15914514825364487
0.57,0.17,0.26,0.01,0.0,0.0,0.02793,0.0019051482536448666,0.029835148253644868
0.25,1.25,1.03,3.29,0.0,0.0,0.06676,0.0019051482536448666,0.06866514825364486
1.25,0.98,1.33,1.28,0.0,0.0,0.06458,0.0019051482536448666,0.06648514825364486
1.11,0.17,0.26,0.01,0.0,0.0,0.14509999999999998,0.0019051482536448666,0.14700514825364486
0.57,0.35,0.26,0.01,0.0,0.0,0.02793,0.0019051482536448666,0.029835148253644868
0.57,0.35,0.35,0.01,0.0,0.0,0.027919999999999997,0.0019051482536448666,0.029825148253644865
0.57,0.35,0.35,3.83,0.0,0.0,0.027919999999999997,0.0019051482536448666,0.029825148253644865
0.0,0.19,2.88,3.23,0.0,0.0,0.02308,0.0019051482536448666,0.024985148253644868
0.36,0.19,2.88,3.23,0.0,0.0,0.02308,0.0019051482536448666,0.024985148253644868
0.36,0.47,2.88,3.23,0.0,0.0,0.02308,0.0019051482536448666,0.024985148253644868
0.36,0.47,2.62,3.23,0.0,0.0,0.024399999999999998,0.0019051482536448666,0.026305148253644866
0.36,0.47,2.62,0.17,0.0,0.0,0.024399999999999998,0.0019051482536448666,0.026305148253644866
0.57,1.55,0.29,1.77,0.0,0.0,0.031,0.0019051482536448666,0.032905148253644864
1.16,0.31,1.75,3.06,0.0,0.0,0.11574000000000001,0.0019051482536448666,0.11764514825364487
1.41,1.55,0.29,1.77,0.0,0.0,0.03067,0.0019051482536448666,0.03257514825364487
1.41,1.53,0.29,1.77,0.0,0.0,0.03125,0.0019051482536448666,0.033155148253644864
1.41,1.53,1.1,1.77,0.0,0.0,0.031249999999999997,0.001848283639957513,0.03309828363995751
1.41,1.53,1.1,1.93,0.0,0.0,0.031249999999999997,0.001848283639957513,0.03309828363995751
1.12,1.51,0.18,1.44,0.0,0.0,0.15755,0.0018931933404003516,0.15944319334040036
1.27,0.41,2.91,3.91,0.0,0.0,0.023880000000000002,0.001848283639957513,0.025728283639957515
0.61,0.16,1.35,3.28,0.0,0.0,0.02787,0.0019051482536448666,0.029775148253644867
1.29,0.16,1.35,3.28,0.0,0.0,0.02667,0.0018725700114960693,0.028542570011496068
1.29,2.41,1.35,3.28,0.0,0.0,0.03433,0.0018993387348050464,0.03622933873480504
1.29,2.41,0.07,3.28,0.0,0.0,0.0343,0.0019051482536448666,0.03620514825364486
1.29,2.41,0.07,3.05,0.0,0.0,0.0343,0.0019051482536448666,0.03620514825364486
1.38,1.76,2.15,3.74,0.0,0.0,0.02466,0.0019051482536448666,0.02656514825364487
1.48,2.1,1.71,2.75,0.0,0.0,0.02846,0.0019051482536448666,0.030365148253644867
0.04,0.06,2.67,1.08,0.0,0.0,0.02414,0.0019051482536448666,0.02604514825364487
1.1,0.51,1.1,0.42,0.0,0.0,0.14969,0.0019051482536448666,0.15159514825364487
0.04,1.79,2.67,1.08,0.0,0.0,0.02308,0.0019051482536448666,0.024985148253644868
0.04,1.79,0.79,1.08,0.0,0.0,0.02679,0.0019051482536448666,0.02869514825364487
0.04,1.79,0.79,0.68,0.0,0.0,0.02679,0.0019051482536448666,0.02869514825364487
0.39,0.58,0.61,1.75,0.0,0.0,0.02794,0.0019051482536448666,0.029845148253644867
1.13,0.56,2.6,2.12,0.0,0.0,0.13254,0.0019051482536448666,0.13444514825364487
0.44,1.61,1.23,0.98,0.0,0.0,0.029439999999999994,0.0019051482536448666,0.03134514825364486
0.44,1.39,1.23,0.98,0.0,0.0,0.04102,0.0018798266996519848,0.042899826699651984
0.44,1.39,2.91,0.98,0.0,0.0,0.03508,0.0018798266996519848,0.03695982669965198
0.44,1.39,2.91,0.79,0.0,0.0,0.03508,0.0018798266996519848,0.03695982669965198
0.06,2.01,2.01,0.15,0.0,0.0,0.026070000000000003,0.0019051482536448666,0.02797514825364487
1.39,1.05,1.64,1.93,0.0,0.0,0.07668,0.0019051482536448666,0.07858514825364486
1.27,2.01,2.01,0.15,0.0,0.0,0.02727,0.0018798266996519848,0.029149826699651982
1.27,2.35,2.01,0.15,0.0,0.0,0.03433,0.001856817601110895,0.03618681760111089
1.27,2.35,2.1,0.15,0.0,0.0,0.03386,0.0018649066177207417,0.03572490661772074
1.27,2.35,2.1,3.47,0.0,0.0,0.03386,0.001839285062355586,0.03569928506235559
1.41,0.56,0.2,0.96,0.0,0.0,0.027590000000000003,0.0019051482536448666,0.02949514825364487
1.47,0.43,1.57,3.27,0.0,0.0,0.027750000000000004,0.0019051482536448666,0.02965514825364487
0.48,1.53,0.53,0.52,0.0,0.0,0.03162,0.0019051482536448666,0.03352514825364487
0.22,2.21,0.94,0.81,0.0,0.0,0.030969999999999998,0.0018866951493840523,0.03285669514938405
1.44,2.21,0.94,0.81,0.0,0.0,0.030780000000000002,0.0018931933404003516,0.03267319334040035
1.44,0.03,0.94,0.81,0.0,0.0,0.02774,0.0018931933404003516,0.029633193340400352
1.44,0.03,1.7,0.81,0.0,0.0,0.027290000000000002,0.0018931933404003516,0.029183193340400353
1.44,0.03,1.7,0.57,0.0,0.0,0.027290000000000002,0.0019051482536448666,0.02919514825364487
1.23,0.23,1.34,3.2,0.0,0.0,0.044759999999999994,0.0018866951493840523,0.04664669514938405
1.04,1.81,2.4,1.28,0.0,0.0,0.14012,0.0019051482536448666,0.14202514825364487
1.24,0.03,1.7,0.57,0.0,0.0,0.04437,0.0018798266996519848,0.04624982669965198
1.44,0.03,2.8,0.57,0.0,0.0,0.02328,0.0019051482536448666,0.025185148253644866
1.44,0.03,2.8,2.61,0.0,0.0,0.02328,0.0019051482536448666,0.025185148253644866
1.21,1.64,1.12,2.77,0.0,0.0,0.07549000000000002,0.0018798266996519848,0.077369826699652
0.1,0.42,1.01,1.08,0.0,0.0,0.027909999999999997,0.0019051482536448666,0.029815148253644865
0.26,0.42,1.01,1.08,0.0,0.0,0.027909999999999997,0.0019051482536448666,0.029815148253644865
0.26,2.23,1.01,1.08,0.0,0.0,0.03094,0.0019051482536448666,0.03284514825364487
0.26,2.23,2.54,1.08,0.0,0.0,0.027409999999999997,0.0019051482536448666,0.029315148253644865
0.26,2.23,2.54,1.86,0.0,0.0,0.027409999999999997,0.0019051482536448666,0.029315148253644865
0.02,1.08,2.6,3.29,0.0,0.0,0.07957,0.0019051482536448666,0.08147514825364487
0.28,2.06,0.64,3.29,0.0,0.0,0.02805,0.0019051482536448666,0.029955148253644866
0.28,2.06,0.33,3.29,0.0,0.0,0.028020000000000003,0.0018993387348050464,0.02991933873480505
0.28,2.06,0.33,2.33,0.0,0.0,0.028020000000000003,0.0018993387348050464,0.02991933873480505
1.28,1.74,0.99,0.11,0.0,0.0,0.02665,0.0018798266996519848,0.028529826699651983
0.58,0.62,0.93,2.51,0.0,0.0,0.027909999999999997,0.0019051482536448666,0.029815148253644865
1.02,0.24,0.9,3.79,0.0,0.0,0.14866000000000001,0.0019051482536448666,0.1505651482536449
0.21,0.62,0.93,2.51,0.0,0.0,0.027909999999999997,0.0019051482536448666,0.029815148253644865
0.21,0.53,0.93,2.51,0.0,0.0,0.027909999999999997,0.0019051482536448666,0.029815148253644865
0.21,0.53,0.37,2.51,0.0,0.0,0.027919999999999997,0.0019051482536448666,0.029825148253644865
0.21,0.53,0.37,3.98,0.0,0.0,0.027919999999999997,0.0019051482536448666,0.029825148253644865
0.36,0.97,0.75,3.07,0.0,0.0,0.09228,0.0019051482536448666,0.09418514825364487
0.23,1.85,1.09,2.34,0.0,0.0,0.02656,0.0019051482536448666,0.028465148253644868
1.4,0.57,1.43,2.33,0.0,0.0,0.02736,0.0019051482536448666,0.029265148253644867
1.36,1.02,2.91,3.49,0.0,0.0,0.07291,0.0019051482536448666,0.07481514825364487
1.4,1.43,1.43,2.33,0.0,0.0,0.035250000000000004,0.0019051482536448666,0.03715514825364487
1.4,1.43,0.06,2.33,0.0,0.0,0.035210000000000005,0.0019051482536448666,0.03711514825364487
1.4,1.43,0.06,3.28,0.0,0.0,0.035210000000000005,0.0019051482536448666,0.03711514825364487
1.0,2.04,1.71,0.95,0.0,0.0,0.14443,0.0019051482536448666,0.14633514825364488
1.15,0.52,1.18,2.72,0.0,0.0,0.12973,0.0019051482536448666,0.1316351482536449
1.4,1.37,0.06,3.28,0.0,0.0,0.04183,0.0018866951493840523,0.043716695149384054
1.4,1.37,2.48,3.28,0.0,0.0,0.03764,0.0018866951493840523,0.039526695149384054
