S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.98,1.71,0.01,3.78,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.52,3.78,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.52,2.1,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.4,2.1,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.4,1.8,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.35,1.8,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.35,3.17,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.62,3.17,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.62,0.96,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.4,0.96,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.4,2.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.52,2.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.52,2.88,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.79,2.88,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.79,2.25,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.78,2.25,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.78,0.38,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.32,0.38,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.32,2.38,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.96,2.38,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.96,0.25,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.08,0.25,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.08,1.39,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.77,1.39,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.77,1.17,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.95,1.17,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.95,3.33,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.15,3.33,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.15,3.23,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.52,3.23,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.52,0.3,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.57,0.3,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.57,2.21,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.19,2.21,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.19,0.52,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.54,0.52,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.54,0.96,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.61,0.96,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.61,0.75,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.02,0.75,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.02,0.05,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.6,0.05,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.6,1.0,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
