S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
1.49,2.33,1.91,1.99,0.0,0.0,518.0567,0.04066470668531752,518.0973647066853
0.16,0.44,1.56,3.57,0.0,0.0,664.0819200000001,1.798242754539887,665.8801627545399
1.2,1.18,2.8,0.83,0.0,0.0,467.26782000000003,1.9051482536448665,469.1729682536449
0.61,2.46,2.8,0.83,0.0,0.0,469.51838,1.8482836399575129,471.3666636399575
0.61,1.18,2.87,0.83,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,2.87,2.79,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.69,0.95,1.1,3.19,0.0,0.0,709.6025,1.9051482536448665,711.5076482536448
0.91,0.62,0.91,1.84,0.0,0.0,683.01253,1.8866951493840523,684.899225149384
0.73,1.69,0.24,2.59,0.0,0.0,704.0385899999999,1.9051482536448665,705.9437382536447
0.75,0.66,2.85,2.47,0.0,0.0,706.6023299999999,1.856817601110895,708.4591476011109
0.74,1.18,2.87,2.79,0.0,0.0,678.15928,1.9051482536448665,680.0644282536448
0.61,1.04,2.87,2.79,0.0,0.0,588.78502,1.9051482536448665,590.6901682536449
0.61,1.18,0.07,2.79,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,0.07,0.05,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
1.49,1.13,1.21,0.86,0.0,0.0,712.05641,1.9051482536448665,713.9615582536449
1.17,0.85,0.69,3.82,0.0,0.0,768.8822700000001,1.8993387348050463,770.7816087348051
0.02,2.09,1.63,2.83,0.0,0.0,457.40148999999997,1.9051482536448665,459.30663825364485
0.17,1.18,0.07,0.05,0.0,0.0,458.05659,1.9051482536448665,459.9617382536449
0.61,0.99,0.07,0.05,0.0,0.0,560.24522,1.9051482536448665,562.1503682536448
0.61,1.18,1.25,0.05,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,1.25,0.94,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.74,2.42,2.43,3.58,0.0,0.0,490.28729,1.9051482536448665,492.19243825364487
0.9,1.15,1.46,2.53,0.0,0.0,815.1256900000001,1.9051482536448665,817.0308382536449
1.18,1.46,2.3,3.15,0.0,0.0,722.6740199999999,1.5325872861719194,724.2066072861719
0.05,1.41,1.01,3.87,0.0,0.0,759.0119299999999,1.9051482536448665,760.9170782536447
0.44,1.18,1.25,0.94,0.0,0.0,476.41397,1.8866951493840523,478.30066514938403
0.61,0.9,1.25,0.94,0.0,0.0,552.27291,1.9051482536448665,554.1780582536448
0.61,1.18,0.96,0.94,0.0,0.0,435.65140999999994,1.8993387348050463,437.550748734805
0.61,1.18,0.96,0.75,0.0,0.0,435.65140999999994,1.8993387348050463,437.550748734805
1.0,0.74,2.34,0.52,0.0,0.0,508.34116000000006,1.9051482536448665,510.24630825364494
1.37,1.06,2.64,1.5,0.0,0.0,1175.22899,1.9051482536448665,1177.134138253645
0.03,1.18,0.96,0.75,0.0,0.0,458.05659,1.8993387348050463,459.95592873480507
0.61,1.03,0.96,0.75,0.0,0.0,499.70972,1.9051482536448665,501.6148682536449
0.61,1.18,2.05,0.75,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,2.05,2.36,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.15,0.79,1.12,1.2,0.0,0.0,504.30397000000005,1.8993387348050463,506.2033087348051
0.25,1.34,0.11,3.48,0.0,0.0,1097.33865,1.8198140120760962,1099.158464012076
0.71,0.76,0.56,2.16,0.0,0.0,694.8679699999999,1.8993387348050463,696.7673087348049
0.5,0.43,0.58,3.41,0.0,0.0,1213.44935,1.4371887851417124,1214.8865387851417
0.1,1.18,2.05,2.36,0.0,0.0,458.05659,1.9051482536448665,459.9617382536449
0.61,2.42,2.05,2.36,0.0,0.0,895.8976,1.8093010702017809,897.7069010702018
0.61,1.18,1.72,2.36,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,1.72,2.68,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.45,1.67,2.51,0.01,0.0,0.0,468.57719999999995,1.9051482536448665,470.48234825364483
0.97,2.16,1.37,2.37,0.0,0.0,724.37916,1.8725700114960693,726.2517300114961
0.78,1.44,0.3,1.72,0.0,0.0,721.27005,1.9051482536448665,723.1751982536448
0.19,1.18,1.72,2.68,0.0,0.0,458.05659,1.9051482536448665,459.9617382536449
0.61,2.43,1.72,2.68,0.0,0.0,895.8976,1.8093010702017809,897.7069010702018
0.61,1.18,0.34,2.68,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,0.34,0.35,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
1.31,2.42,2.41,2.33,0.0,0.0,449.80497,0.18018598792390372,449.9851559879239
0.7,0.57,1.42,3.59,0.0,0.0,902.10779,1.9051482536448665,904.0129382536448
0.71,0.99,2.87,0.79,0.0,0.0,702.6752200000001,1.9051482536448665,704.5803682536449
0.41,1.18,0.34,0.35,0.0,0.0,497.58587,1.9051482536448665,499.4910182536449
0.61,1.02,0.34,0.35,0.0,0.0,455.79508999999996,1.9051482536448665,457.70023825364484
0.61,1.18,0.07,0.35,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,0.07,2.2,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
1.29,1.8,1.06,3.21,0.0,0.0,479.21064,1.2740615889607665,480.4847015889608
0.16,0.85,2.42,2.55,0.0,0.0,551.19427,1.8931933404003516,553.0874633404003
0.24,2.14,1.32,0.25,0.0,0.0,701.3522300000001,1.9051482536448665,703.2573782536449
1.33,0.66,2.84,3.35,0.0,0.0,973.8991299999999,1.6351489523872873,975.5342789523872
0.95,1.18,0.07,2.2,0.0,0.0,1317.0476599999997,1.9051482536448665,1318.9528082536447
0.61,2.38,0.07,2.2,0.0,0.0,773.22677,1.8649066177207416,775.0916766177207
0.61,1.18,1.02,2.2,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,1.02,1.9,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
1.45,1.86,2.9,0.46,0.0,0.0,458.33371999999997,0.6972902706678915,459.0310102706679
1.22,2.5,0.48,1.63,0.0,0.0,490.24292999999994,0.7259384110392336,490.9688684110392
1.36,1.29,0.37,1.67,0.0,0.0,705.07804,1.8392850623555859,706.9173250623555
1.36,0.29,2.85,0.79,0.0,0.0,503.35445,1.9051482536448665,505.25959825364487
0.42,1.18,1.02,1.9,0.0,0.0,479.88532,1.8866951493840523,481.772015149384
0.61,1.26,1.02,1.9,0.0,0.0,724.56375,1.8482836399575129,726.4120336399575
0.61,1.18,0.98,1.9,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,0.98,0.21,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.54,1.34,2.24,2.55,0.0,0.0,890.00728,1.7193275010198334,891.7266075010199
