Distance,Total Energy
1.9,-4147.134456
1.9555555555555555,-4147.446298
2.011111111111111,-4147.671467
2.0666666666666664,-4147.798874
2.1222222222222222,-4147.93325
2.1777777777777776,-4147.999953
2.2333333333333334,-4148.080162
2.2888888888888888,-4148.010286
2.344444444444444,-4148.066082
2.4,-4148.028058
