rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
1.95447,2.80161,3.25557,0.00000,1.00000,2.63050,0.01350,0.01667,0.00000,0.03017072
0.46982,0.16319,3.05805,0.00000,1.00000,1.90616,0.00476,0.00736,0.00000,0.01211812
0.46982,1.18608,3.05805,0.00000,1.00000,1.90616,0.00377,0.00968,0.02241,0.03586538
0.46982,0.16319,0.38989,0.00000,1.00000,1.90616,0.00406,0.00764,0.02236,0.03405937
0.46982,0.16319,3.05805,0.00000,1.00000,2.72772,0.00526,0.00647,0.00000,0.01173150
0.11794,0.49685,2.14737,0.00000,1.00000,1.68193,0.00381,0.00803,0.00000,0.01183776
1.77331,2.18512,0.95000,0.00000,1.00000,0.15712,0.00742,0.01185,0.06709,0.08635287
1.16499,2.80051,0.42245,0.00000,1.00000,0.01457,0.01128,0.01527,0.06709,0.09363865
1.11402,1.01701,1.19490,0.00000,1.00000,1.18553,0.00915,0.02259,0.04614,0.07788423
1.65486,0.49685,2.14737,0.00000,1.00000,1.68193,0.00458,0.00882,0.00000,0.01340360
1.65486,2.24343,2.14737,0.00000,1.00000,1.68193,0.00380,0.00874,0.00000,0.01254543
1.65486,2.24343,0.53354,0.00000,1.00000,1.68193,0.00406,0.00878,0.02236,0.03520388
1.65486,2.24343,2.14737,0.00000,1.00000,2.83337,0.00423,0.00682,0.00000,0.01105348
0.56375,1.82924,1.09521,0.00000,1.00000,2.89592,0.00433,0.00597,0.02236,0.03266415
1.29514,1.46873,1.32449,0.00000,1.00000,2.82322,0.00523,0.00789,0.02565,0.03876591
1.50091,0.16699,2.73060,0.00000,1.00000,0.94510,0.00417,0.00830,0.00069,0.01315953
1.44419,0.16699,2.73060,0.00000,1.00000,0.94510,0.00432,0.00844,0.00069,0.01345263
1.44419,2.10961,2.73060,0.00000,1.00000,0.94510,0.00398,0.00835,0.00054,0.01287198
1.44419,2.10961,1.39711,0.00000,1.00000,0.94510,0.00417,0.00854,0.00027,0.01297378
1.44419,2.10961,1.39711,0.00000,1.00000,0.55403,0.00432,0.00856,0.00015,0.01303373
1.94605,2.90817,0.69426,0.00000,1.00000,2.62546,0.01106,0.01573,0.02236,0.04915253
0.38773,1.32747,3.03271,0.00000,1.00000,1.19920,0.00348,0.00857,0.05220,0.06424527
1.36372,2.10961,1.39711,0.00000,1.00000,0.55403,0.00509,0.00930,0.00029,0.01467245
1.44419,1.57564,1.39711,0.00000,1.00000,0.55403,0.00433,0.00857,0.00027,0.01317325
1.44419,1.57564,1.87732,0.00000,1.00000,0.55403,0.00421,0.00856,0.00042,0.01319055
1.44419,1.57564,1.87732,0.00000,1.00000,1.05529,0.00402,0.00852,0.00081,0.01334662
1.88776,1.97550,2.38984,0.00000,1.00000,2.65361,0.00998,0.01321,0.00000,0.02318934
1.12509,1.80561,2.77735,0.00000,1.00000,2.93049,0.00842,0.01620,0.06709,0.09171077
1.94920,1.57564,1.87732,0.00000,1.00000,1.05529,0.01453,0.01959,0.04488,0.07900131
1.44419,0.16561,1.87732,0.00000,1.00000,1.05529,0.00422,0.00854,0.00069,0.01344831
1.44419,0.16561,3.29848,0.00000,1.00000,1.05529,0.00598,0.00848,0.00089,0.01535192
1.44419,0.16561,3.29848,0.00000,1.00000,2.94126,0.00636,0.00861,0.00000,0.01496795
1.96479,2.64264,1.53314,0.00000,1.00000,2.71317,0.01212,0.01671,0.00000,0.02882974
2.37565,0.45352,2.88735,0.00000,1.00000,1.67201,0.04489,0.05533,0.00000,0.10022482
1.49604,0.16561,3.29848,0.00000,1.00000,2.94126,0.00626,0.00854,0.00000,0.01479818
1.49604,1.67640,3.29848,0.00000,1.00000,2.94126,0.00626,0.00853,0.00000,0.01479070
1.49604,1.67640,3.03407,0.00000,1.00000,2.94126,0.00512,0.00638,0.00000,0.01150138
1.49604,1.67640,3.03407,0.00000,1.00000,2.11098,0.00480,0.00692,0.00000,0.01171538
2.42268,0.92852,2.42700,0.00000,1.00000,2.24508,0.02870,0.06611,0.06709,0.16189347
0.48551,1.33182,2.69414,0.00000,1.00000,2.15640,0.00325,0.00757,0.02236,0.03317727
1.49604,1.84088,3.03407,0.00000,1.00000,2.11098,0.00485,0.00692,0.00000,0.01177064
1.49604,1.84088,0.07730,0.00000,1.00000,2.11098,0.00397,0.00717,0.02236,0.03349715
1.49604,1.84088,3.03407,0.00000,1.00000,0.48140,0.00510,0.00823,0.00081,0.01413408
1.56963,2.31239,2.78760,0.00000,1.00000,2.32442,0.00365,0.00679,0.00000,0.01043938
0.62258,0.11426,1.09333,0.00000,1.00000,2.14036,0.00412,0.00714,0.02236,0.03362369
0.35089,2.31239,2.78760,0.00000,1.00000,2.32442,0.00363,0.00675,0.00000,0.01038326
0.35089,1.17378,2.78760,0.00000,1.00000,2.32442,0.00465,0.00940,0.02236,0.03641508
0.35089,2.31239,1.08882,0.00000,1.00000,2.32442,0.00346,0.00682,0.02236,0.03263809
0.35089,2.31239,2.78760,0.00000,1.00000,2.60427,0.00380,0.00641,0.00000,0.01021330
1.43171,2.31208,0.02496,0.00000,1.00000,2.35252,0.00366,0.00695,0.02236,0.03297399
1.90821,1.87921,1.82728,0.00000,1.00000,1.49392,0.01220,0.01701,0.00000,0.02921092
0.35089,1.17469,2.78760,0.00000,1.00000,2.60427,0.00580,0.00954,0.02241,0.03775530
0.35089,2.31239,1.51933,0.00000,1.00000,2.60427,0.00367,0.00639,0.00000,0.01005818
0.35089,2.31239,1.51933,0.00000,1.00000,2.02977,0.00325,0.00736,0.00000,0.01060517
0.03415,0.11737,1.87168,0.00000,1.00000,1.00892,0.00417,0.00847,0.00089,0.01352964
0.31872,1.06203,2.26188,0.00000,1.00000,0.70829,0.00375,0.01298,0.02345,0.04017932
0.56567,2.17291,0.64639,0.00000,1.00000,1.12067,0.00376,0.00839,0.02290,0.03504576
2.32965,0.41082,0.74318,0.00000,1.00000,2.10290,0.04027,0.05035,0.02236,0.11298439
