S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
1.10,1.10,1.50,2.50,0.00,0.00,0.00305,0.00664,0.00000,0.00000,0.002422737
1.16,1.10,1.50,2.50,0.00,0.00,0.00356,0.00747,0.00000,0.00000,0.002756722
1.10,1.16,1.50,2.50,0.00,0.00,0.00315,0.00714,0.00000,0.00000,0.002574157
1.10,1.10,1.58,2.50,0.00,0.00,0.00305,0.00664,0.00000,0.00000,0.002422492
1.04,1.14,1.55,2.50,0.00,0.00,0.00254,0.00622,0.00000,0.00000,0.002190165
0.99,1.16,1.58,2.50,0.00,0.00,0.00226,0.00593,0.00000,0.00000,0.002046445
1.03,1.08,1.60,2.50,0.00,0.00,0.00249,0.00568,0.00000,0.00000,0.002044185
0.99,1.04,1.65,2.50,0.00,0.00,0.00217,0.00504,0.00000,0.00000,0.001800460
0.95,1.10,1.70,2.50,0.00,0.00,0.00216,0.00529,0.00000,0.00000,0.001861680
0.86,1.10,1.71,2.50,0.00,0.00,0.00205,0.00511,0.00000,0.00000,0.001791640
0.73,1.10,1.78,2.50,0.00,0.00,0.00350,0.00625,0.00000,0.00000,0.002437450
0.88,1.01,1.80,2.50,0.00,0.00,0.00193,0.00454,0.00000,0.00000,0.001617525
0.82,0.93,1.91,2.50,0.00,0.00,0.00172,0.00421,0.00000,0.00000,0.001480312
0.82,0.95,1.81,2.50,0.00,0.00,0.00180,0.00432,0.00000,0.00000,0.001528927
0.67,0.95,1.97,2.50,0.00,0.00,0.00890,0.00842,0.00000,0.00000,0.004329945
0.91,1.02,1.73,2.50,0.00,0.00,0.00198,0.00466,0.00000,0.00000,0.001660112
0.85,0.84,1.92,2.50,0.00,0.00,0.00135,0.00381,0.00000,0.00000,0.001291182
0.84,0.71,2.03,2.50,0.00,0.00,0.00089,0.00350,0.00000,0.00000,0.001095590
0.74,0.71,2.10,2.50,0.00,0.00,0.00118,0.00399,0.00000,0.00000,0.001292045
0.78,0.62,2.22,2.50,0.00,0.00,0.00078,0.00353,0.00000,0.00000,0.001077527
0.76,0.45,2.42,2.50,0.00,0.00,0.00088,0.00402,0.00000,0.00000,0.001226115
0.76,0.42,2.33,2.50,0.00,0.00,0.00092,0.00429,0.00000,0.00000,0.001302813
0.77,0.55,2.22,2.50,0.00,0.00,0.00075,0.00361,0.00000,0.00000,0.001089817
0.85,0.54,2.21,2.50,0.00,0.00,0.00076,0.00344,0.00000,0.00000,0.001049595
0.91,0.45,2.27,2.50,0.00,0.00,0.00088,0.00392,0.00000,0.00000,0.001200177
0.76,0.43,2.40,2.50,0.00,0.00,0.00091,0.00417,0.00000,0.00000,0.001270112
0.82,0.64,2.13,2.50,0.00,0.00,0.00078,0.00342,0.00000,0.00000,0.001049762
0.86,0.65,2.15,2.50,0.00,0.00,0.00079,0.00338,0.00000,0.00000,0.001040490
0.91,0.69,2.11,2.50,0.00,0.00,0.00086,0.00347,0.00000,0.00000,0.001083870
0.91,0.60,2.10,2.50,0.00,0.00,0.00074,0.00342,0.00000,0.00000,0.001038587
0.98,0.59,2.05,2.50,0.00,0.00,0.00075,0.00363,0.00000,0.00000,0.001095465
0.93,0.55,2.18,2.50,0.00,0.00,0.00076,0.00348,0.00000,0.00000,0.001060468
0.85,0.62,2.14,2.50,0.00,0.00,0.00075,0.00338,0.00000,0.00000,0.001032467
0.90,0.70,2.05,2.50,0.00,0.00,0.00087,0.00348,0.00000,0.00000,0.001088252
0.86,0.58,2.17,2.50,0.00,0.00,0.00073,0.00338,0.00000,0.00000,0.001027015
0.89,0.55,2.13,2.50,0.00,0.00,0.00075,0.00344,0.00000,0.00000,0.001049145
0.87,0.62,2.14,2.50,0.00,0.00,0.00075,0.00337,0.00000,0.00000,0.001030915
0.81,0.61,2.20,2.50,0.00,0.00,0.00075,0.00343,0.00000,0.00000,0.001046647
0.89,0.60,2.13,2.50,0.00,0.00,0.00073,0.00339,0.00000,0.00000,0.001030540
0.90,0.59,2.15,2.50,0.00,0.00,0.00073,0.00340,0.00000,0.00000,0.001033152
0.86,0.61,2.14,2.50,0.00,0.00,0.00074,0.00338,0.00000,0.00000,0.001029785
0.87,0.57,2.15,2.50,0.00,0.00,0.00073,0.00339,0.00000,0.00000,0.001031985
0.87,0.61,2.15,2.50,0.00,0.00,0.00074,0.00337,0.00000,0.00000,0.001029540
0.84,0.60,2.18,2.50,0.00,0.00,0.00074,0.00338,0.00000,0.00000,0.001030442
0.85,0.60,2.17,2.50,0.00,0.00,0.00073,0.00338,0.00000,0.00000,0.001028700
0.86,0.58,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026400
0.87,0.57,2.20,2.50,0.00,0.00,0.00074,0.00338,0.00000,0.00000,0.001030805
0.85,0.56,2.20,2.50,0.00,0.00,0.00074,0.00340,0.00000,0.00000,0.001035772
0.87,0.60,2.16,2.50,0.00,0.00,0.00074,0.00337,0.00000,0.00000,0.001027165
0.87,0.58,2.17,2.50,0.00,0.00,0.00073,0.00338,0.00000,0.00000,0.001027148
0.87,0.56,2.19,2.50,0.00,0.00,0.00074,0.00340,0.00000,0.00000,0.001035235
0.87,0.59,2.17,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026657
0.86,0.59,2.17,2.50,0.00,0.00,0.00073,0.00338,0.00000,0.00000,0.001026895
0.86,0.60,2.17,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001027397
0.86,0.58,2.17,2.50,0.00,0.00,0.00073,0.00338,0.00000,0.00000,0.001027015
0.87,0.59,2.17,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026657
0.86,0.59,2.17,2.50,0.00,0.00,0.00073,0.00338,0.00000,0.00000,0.001026895
0.86,0.58,2.17,2.50,0.00,0.00,0.00073,0.00338,0.00000,0.00000,0.001027015
0.86,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026280
0.86,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026280
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.58,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026532
0.86,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026280
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.59,2.17,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026657
0.86,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026280
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.59,2.17,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026657
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.59,2.17,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026657
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
0.87,0.59,2.18,2.50,0.00,0.00,0.00073,0.00337,0.00000,0.00000,0.001026045
1.10,1.10,1.50,2.50,0.00,0.00,0.00305,0.00664,0.00000,0.00000,0.002422737
4.60,1.10,1.50,2.50,0.00,0.00,0.10023,0.12793,0.00003,0.00000,0.057047420
1.10,4.60,1.50,2.50,0.00,0.00,0.39048,0.61841,0.00011,0.00000,0.252250785
1.10,1.10,5.00,2.50,0.00,0.00,0.00513,0.00575,0.00019,0.00000,0.002769940
1.50,0.32,1.50,2.50,0.00,0.00,0.00202,0.01191,0.00000,0.00000,0.003482742
1.28,1.20,1.12,2.50,0.00,0.00,0.00530,0.01098,0.00000,0.00000,0.004071382
1.50,1.60,2.10,2.50,0.00,0.00,0.00600,0.02653,0.00001,0.00000,0.008134752
0.69,0.95,1.46,2.50,0.00,0.00,0.00513,0.00658,0.00000,0.00000,0.002927117
1.11,1.16,1.71,2.50,0.00,0.00,0.00330,0.00734,0.00000,0.00000,0.002659665
1.18,0.90,1.54,2.50,0.00,0.00,0.00241,0.00625,0.00000,0.00000,0.002165372
1.27,0.86,1.49,2.50,0.00,0.00,0.00252,0.00755,0.00000,0.00000,0.002517485
1.15,0.88,1.51,2.50,0.00,0.00,0.00210,0.00573,0.00000,0.00000,0.001956512
1.06,0.82,1.52,2.50,0.00,0.00,0.00144,0.00455,0.00000,0.00000,0.001496737
0.95,0.81,1.50,2.50,0.00,0.00,0.00123,0.00385,0.00000,0.00000,0.001272307
0.93,0.71,1.49,2.50,0.00,0.00,0.00088,0.00357,0.00000,0.00000,0.001112892
0.88,0.68,1.58,2.50,0.00,0.00,0.00080,0.00346,0.00000,0.00000,0.001064512
0.83,0.69,1.56,2.50,0.00,0.00,0.00083,0.00352,0.00000,0.00000,0.001087035
0.88,0.57,1.59,2.50,0.00,0.00,0.00071,0.00344,0.00000,0.00000,0.001039217
0.91,0.53,1.69,2.50,0.00,0.00,0.00075,0.00356,0.00000,0.00000,0.001077692
0.92,0.56,1.55,2.50,0.00,0.00,0.00072,0.00351,0.00000,0.00000,0.001058502
0.83,0.56,1.58,2.50,0.00,0.00,0.00071,0.00348,0.00000,0.00000,0.001047275
0.87,0.60,1.59,2.50,0.00,0.00,0.00071,0.00343,0.00000,0.00000,0.001033832
0.87,0.61,1.61,2.50,0.00,0.00,0.00072,0.00342,0.00000,0.00000,0.001035557
0.89,0.60,1.59,2.50,0.00,0.00,0.00071,0.00344,0.00000,0.00000,0.001036637
0.85,0.61,1.58,2.50,0.00,0.00,0.00072,0.00343,0.00000,0.00000,0.001037182
0.89,0.60,1.59,2.50,0.00,0.00,0.00071,0.00344,0.00000,0.00000,0.001036637
0.87,0.60,1.60,2.50,0.00,0.00,0.00071,0.00343,0.00000,0.00000,0.001033752
0.87,0.60,1.60,2.50,0.00,0.00,0.00071,0.00343,0.00000,0.00000,0.001033752
0.87,0.60,1.60,2.50,0.00,0.00,0.00071,0.00343,0.00000,0.00000,0.001033752
0.87,0.60,1.60,2.50,0.00,0.00,0.00071,0.00343,0.00000,0.00000,0.001033752
0.87,0.60,1.60,2.50,0.00,0.00,0.00071,0.00343,0.00000,0.00000,0.001033752
0.87,0.60,1.60,2.50,0.00,0.00,0.00071,0.00343,0.00000,0.00000,0.001033752
0.87,0.60,1.60,2.50,0.00,0.00,0.00071,0.00343,0.00000,0.00000,0.001033752
1.50,0.40,1.50,2.50,0.00,0.00,0.00149,0.01177,0.00000,0.00000,0.003316340
1.50,0.40,1.50,2.50,0.00,0.00,0.00149,0.01177,0.00000,0.00000,0.003316340
1.50,0.42,1.50,2.50,0.00,0.00,0.00135,0.01176,0.00000,0.00000,0.003279325
1.50,0.40,1.58,2.50,0.00,0.00,0.00149,0.01177,0.00000,0.00000,0.003316100
1.50,0.41,1.55,2.50,0.00,0.00,0.00142,0.01177,0.00000,0.00000,0.003297688
1.50,0.42,1.58,2.50,0.00,0.00,0.00136,0.01176,0.00000,0.00000,0.003279080
1.50,0.43,1.62,2.50,0.00,0.00,0.00129,0.01175,0.00000,0.00000,0.003260540
1.50,0.44,1.54,2.50,0.00,0.00,0.00122,0.01175,0.00000,0.00000,0.003242585
1.50,0.47,1.53,2.50,0.00,0.00,0.00103,0.01180,0.00000,0.00000,0.003208780
1.50,0.47,1.55,2.50,0.00,0.00,0.00103,0.01180,0.00000,0.00000,0.003208720
1.50,0.49,1.55,2.50,0.00,0.00,0.00092,0.01185,0.00000,0.00000,0.003192852
1.50,0.51,1.63,2.50,0.00,0.00,0.00080,0.01190,0.00000,0.00000,0.003176738
1.50,0.55,1.70,2.50,0.00,0.00,0.00063,0.01202,0.00000,0.00000,0.003161957
1.50,0.58,1.56,2.50,0.00,0.00,0.00070,0.01213,0.00000,0.00000,0.003208802
1.50,0.54,1.58,2.50,0.00,0.00,0.00062,0.01200,0.00000,0.00000,0.003157060
1.50,0.59,1.69,2.50,0.00,0.00,0.00072,0.01215,0.00000,0.00000,0.003219182
1.50,0.50,1.57,2.50,0.00,0.00,0.00084,0.01188,0.00000,0.00000,0.003182247
1.50,0.57,1.68,2.50,0.00,0.00,0.00066,0.01208,0.00000,0.00000,0.003187062
1.50,0.55,1.65,2.50,0.00,0.00,0.00063,0.01202,0.00000,0.00000,0.003162305
1.50,0.60,1.71,2.50,0.00,0.00,0.00076,0.01217,0.00000,0.00000,0.003232585
1.50,0.52,1.60,2.50,0.00,0.00,0.00072,0.01194,0.00000,0.00000,0.003166230
1.50,0.57,1.68,2.50,0.00,0.00,0.00066,0.01208,0.00000,0.00000,0.003187062
1.50,0.54,1.62,2.50,0.00,0.00,0.00062,0.01200,0.00000,0.00000,0.003156895
1.50,0.54,1.62,2.50,0.00,0.00,0.00062,0.01200,0.00000,0.00000,0.003156895
1.50,0.52,1.51,2.50,0.00,0.00,0.00072,0.01194,0.00000,0.00000,0.003166550
1.50,0.55,1.65,2.50,0.00,0.00,0.00063,0.01202,0.00000,0.00000,0.003162305
1.50,0.54,1.62,2.50,0.00,0.00,0.00062,0.01200,0.00000,0.00000,0.003156895
1.50,0.54,1.60,2.50,0.00,0.00,0.00062,0.01200,0.00000,0.00000,0.003156982
1.50,0.54,1.66,2.50,0.00,0.00,0.00062,0.01200,0.00000,0.00000,0.003156697
1.50,0.54,1.67,2.50,0.00,0.00,0.00062,0.01200,0.00000,0.00000,0.003156697
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.55,1.71,2.50,0.00,0.00,0.00063,0.01202,0.00000,0.00000,0.003161957
1.50,0.55,1.72,2.50,0.00,0.00,0.00063,0.01202,0.00000,0.00000,0.003161820
1.50,0.54,1.65,2.50,0.00,0.00,0.00062,0.01200,0.00000,0.00000,0.003156803
1.50,0.55,1.70,2.50,0.00,0.00,0.00063,0.01202,0.00000,0.00000,0.003161957
1.50,0.54,1.66,2.50,0.00,0.00,0.00062,0.01200,0.00000,0.00000,0.003156697
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.55,1.68,2.50,0.00,0.00,0.00063,0.01202,0.00000,0.00000,0.003162082
1.50,0.54,1.67,2.50,0.00,0.00,0.00062,0.01200,0.00000,0.00000,0.003156697
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.67,2.50,0.00,0.00,0.00062,0.01200,0.00000,0.00000,0.003156697
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.69,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.54,1.68,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156585
1.50,0.40,1.50,2.50,0.00,0.00,0.00149,0.01177,0.00000,0.00000,0.003316340
5.00,0.40,1.50,2.50,0.00,0.00,0.12895,0.18226,0.00004,0.00000,0.077811723
1.50,3.90,1.50,2.50,0.00,0.00,0.26187,0.43524,0.00014,0.00000,0.174312155
1.50,0.40,5.00,2.50,0.00,0.00,0.00357,0.00767,0.00019,0.00000,0.002857610
-0.00,0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
1.50,-0.00,3.50,2.50,0.00,0.00,0.00369,0.01267,0.00004,0.00000,0.004099825
-0.00,1.69,3.05,2.50,0.00,0.00,0.06384,0.12301,0.00220,0.00000,0.047262743
-0.00,0.11,3.92,2.50,0.00,0.00,0.03239,0.06208,0.00276,0.00000,0.024305620
0.00,0.21,3.44,2.50,0.00,0.00,0.00272,0.00692,0.00004,0.00000,0.002419642
0.00,0.00,3.39,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
0.11,0.00,3.39,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
0.00,0.05,3.50,2.50,0.00,0.00,0.00421,0.01015,0.00004,0.00000,0.003598965
0.03,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
-0.00,0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.03,-0.00,3.49,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
-0.00,0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.03,0.03,3.50,2.50,0.00,0.00,0.00429,0.01039,0.00004,0.00000,0.003681288
0.01,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.00,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.01,0.01,3.50,2.50,0.00,0.00,0.00434,0.01053,0.00004,0.00000,0.003727652
0.01,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.01,0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.01,-0.00,3.49,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
0.01,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.01,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.01,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.01,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
1.50,0.70,1.50,2.50,0.00,0.00,0.00143,0.01258,0.00000,0.00000,0.003501880
1.50,0.70,1.50,2.50,0.00,0.00,0.00143,0.01258,0.00000,0.00000,0.003501880
1.50,0.73,1.50,2.50,0.00,0.00,0.00167,0.01270,0.00000,0.00000,0.003593930
1.50,0.70,1.58,2.50,0.00,0.00,0.00143,0.01257,0.00000,0.00000,0.003501640
1.50,0.66,1.55,2.50,0.00,0.00,0.00111,0.01240,0.00000,0.00000,0.003376127
1.50,0.63,1.58,2.50,0.00,0.00,0.00091,0.01228,0.00000,0.00000,0.003298157
1.50,0.65,1.60,2.50,0.00,0.00,0.00106,0.01236,0.00000,0.00000,0.003355063
1.50,0.62,1.67,2.50,0.00,0.00,0.00087,0.01225,0.00000,0.00000,0.003280522
1.50,0.58,1.75,2.50,0.00,0.00,0.00070,0.01213,0.00000,0.00000,0.003207837
1.50,0.54,1.71,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156455
1.50,0.47,1.78,2.50,0.00,0.00,0.00104,0.01179,0.00000,0.00000,0.003207525
1.50,0.52,1.76,2.50,0.00,0.00,0.00073,0.01193,0.00000,0.00000,0.003165412
1.50,0.47,1.90,2.50,0.00,0.00,0.00104,0.01178,0.00000,0.00000,0.003206120
1.50,0.44,1.83,2.50,0.00,0.00,0.00122,0.01174,0.00000,0.00000,0.003240777
1.50,0.55,1.77,2.50,0.00,0.00,0.00063,0.01202,0.00000,0.00000,0.003161497
1.50,0.61,1.59,2.50,0.00,0.00,0.00083,0.01222,0.00000,0.00000,0.003264360
1.50,0.50,1.82,2.50,0.00,0.00,0.00085,0.01187,0.00000,0.00000,0.003180733
1.50,0.57,1.67,2.50,0.00,0.00,0.00066,0.01209,0.00000,0.00000,0.003187180
1.50,0.52,1.78,2.50,0.00,0.00,0.00073,0.01193,0.00000,0.00000,0.003165240
1.50,0.56,1.75,2.50,0.00,0.00,0.00064,0.01206,0.00000,0.00000,0.003176287
1.50,0.53,1.75,2.50,0.00,0.00,0.00068,0.01195,0.00000,0.00000,0.003160085
1.50,0.56,1.70,2.50,0.00,0.00,0.00064,0.01206,0.00000,0.00000,0.003176577
1.50,0.53,1.76,2.50,0.00,0.00,0.00068,0.01195,0.00000,0.00000,0.003160085
1.50,0.52,1.72,2.50,0.00,0.00,0.00072,0.01194,0.00000,0.00000,0.003165565
1.50,0.54,1.76,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.55,1.72,2.50,0.00,0.00,0.00063,0.01202,0.00000,0.00000,0.003161820
1.50,0.53,1.75,2.50,0.00,0.00,0.00068,0.01195,0.00000,0.00000,0.003160085
1.50,0.54,1.73,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156320
1.50,0.53,1.76,2.50,0.00,0.00,0.00068,0.01195,0.00000,0.00000,0.003160085
1.50,0.53,1.76,2.50,0.00,0.00,0.00068,0.01195,0.00000,0.00000,0.003160085
1.50,0.54,1.74,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156320
1.50,0.55,1.73,2.50,0.00,0.00,0.00063,0.01202,0.00000,0.00000,0.003161820
1.50,0.54,1.75,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.76,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.53,1.77,2.50,0.00,0.00,0.00068,0.01195,0.00000,0.00000,0.003159915
1.50,0.54,1.74,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156320
1.50,0.54,1.75,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.76,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.74,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156320
1.50,0.54,1.76,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.76,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.75,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.76,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.75,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.76,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.76,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.75,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.76,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.75,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.76,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.54,1.76,2.50,0.00,0.00,0.00063,0.01200,0.00000,0.00000,0.003156165
1.50,0.70,1.50,2.50,0.00,0.00,0.00143,0.01258,0.00000,0.00000,0.003501880
5.00,0.70,1.50,2.50,0.00,0.00,0.13003,0.18070,0.00004,0.00000,0.077692715
1.50,4.20,1.50,2.50,0.00,0.00,0.32462,0.51648,0.00013,0.00000,0.210306805
1.50,0.70,5.00,2.50,0.00,0.00,0.00351,0.00847,0.00019,0.00000,0.003043197
0.00,0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
1.50,0.00,3.50,2.50,0.00,0.00,0.00369,0.01267,0.00004,0.00000,0.004099825
-0.00,1.75,3.50,2.50,0.00,0.00,0.06619,0.12434,0.00218,0.00000,0.048175508
0.00,-0.00,3.94,2.50,0.00,0.00,0.00232,0.00267,0.00007,0.00000,0.001264297
-0.00,0.44,3.50,2.50,0.00,0.00,0.06036,0.11904,0.00201,0.00000,0.045354462
0.00,-0.00,3.55,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.11,0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.00,0.11,3.50,2.50,0.00,0.00,0.00374,0.00902,0.00004,0.00000,0.003202178
-0.00,0.00,3.45,2.50,0.00,0.00,0.00195,0.00330,0.00004,0.00000,0.001323190
-0.00,0.03,3.50,2.50,0.00,0.00,0.06059,0.11844,0.00138,0.00000,0.045103260
0.01,0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.00,0.00,3.51,2.50,0.00,0.00,0.00203,0.00314,0.00004,0.00000,0.001305487
0.00,-0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
0.00,0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
-0.00,0.00,3.50,2.50,0.00,0.00,0.00201,0.00320,0.00004,0.00000,0.001311685
1.50,1.10,1.50,2.50,0.00,0.00,0.00564,0.01559,0.00000,0.00000,0.005308187
1.50,1.10,1.50,2.50,0.00,0.00,0.00564,0.01559,0.00000,0.00000,0.005308187
1.50,1.16,1.50,2.50,0.00,0.00,0.00616,0.01628,0.00000,0.00000,0.005610347
1.50,1.10,1.58,2.50,0.00,0.00,0.00564,0.01559,0.00000,0.00000,0.005307950
1.50,1.04,1.55,2.50,0.00,0.00,0.00495,0.01489,0.00000,0.00000,0.004959377
1.50,0.99,1.58,2.50,0.00,0.00,0.00440,0.01442,0.00000,0.00000,0.004703640
1.50,1.03,1.60,2.50,0.00,0.00,0.00495,0.01489,0.00000,0.00000,0.004959167
1.50,0.98,1.67,2.50,0.00,0.00,0.00440,0.01441,0.00000,0.00000,0.004703282
1.50,0.92,1.75,2.50,0.00,0.00,0.00373,0.01392,0.00000,0.00000,0.004412197
1.50,0.86,1.71,2.50,0.00,0.00,0.00299,0.01343,0.00000,0.00000,0.004104777
