S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.83,0.62,1.97,2.12,0.0,0.0,0.01874,0.0019051482536448666,0.020645148253644868
0.83,0.62,1.97,1.63,0.0,0.0,0.01874,0.0019051482536448666,0.020645148253644868
1.22,1.28,2.99,1.02,0.0,0.0,0.020359999999999996,0.001798242754539887,0.022158242754539884
0.93,1.04,0.67,1.48,0.0,0.0,0.02302,0.0017744091874342136,0.024794409187434214
0.99,1.6,2.86,0.97,0.0,0.0,0.01117,0.0019051482536448666,0.013075148253644866
0.67,1.6,2.86,0.97,0.0,0.0,0.03794000000000001,0.0018725700114960693,0.03981257001149608
0.67,0.6,2.86,0.97,0.0,0.0,0.025599999999999998,0.001848283639957513,0.02744828363995751
0.67,0.6,2.16,0.97,0.0,0.0,0.02527,0.001856817601110895,0.027126817601110895
0.67,0.6,2.16,2.69,0.0,0.0,0.02527,0.0018298019099859595,0.02709980190998596
0.59,1.6,1.54,0.71,0.0,0.0,0.09244000000000001,0.0019051482536448666,0.09434514825364487
0.31,1.16,0.0,1.55,0.0,0.0,0.15615,0.0017193275010198336,0.15786932750101984
1.1,1.17,0.39,0.71,0.0,0.0,0.02143,0.0018993387348050464,0.023329338734805048
1.33,1.17,0.39,0.71,0.0,0.0,0.02278,0.0018198140120760963,0.024599814012076098
1.33,1.63,0.39,0.71,0.0,0.0,0.021150000000000002,0.0019051482536448666,0.02305514825364487
1.33,1.63,1.07,0.71,0.0,0.0,0.021539999999999993,0.0019051482536448666,0.02344514825364486
1.33,1.63,1.07,1.8,0.0,0.0,0.021539999999999993,0.0019051482536448666,0.02344514825364486
0.98,0.58,0.42,2.84,0.0,0.0,0.01777,0.0019051482536448666,0.01967514825364487
1.11,0.14,1.9,3.07,0.0,0.0,0.01613,0.0018931933404003516,0.01802319334040035
0.54,1.92,2.74,1.85,0.0,0.0,0.04862999999999999,0.0019051482536448666,0.05053514825364486
0.87,0.1,0.59,1.04,0.0,0.0,0.015519999999999999,0.001809301070201781,0.01732930107020178
1.38,0.1,0.59,1.04,0.0,0.0,0.01754,0.0018993387348050464,0.019439338734805047
1.38,1.56,0.59,1.04,0.0,0.0,0.02379,0.0019051482536448666,0.025695148253644867
1.38,1.56,2.5,1.04,0.0,0.0,0.0231,0.0019051482536448666,0.025005148253644867
1.38,1.56,2.5,0.39,0.0,0.0,0.0231,0.0019051482536448666,0.025005148253644867
0.26,1.1,0.54,3.92,0.0,0.0,0.02212,0.0018725700114960693,0.02399257001149607
0.73,1.44,2.75,2.15,0.0,0.0,0.01514,0.0019051482536448666,0.01704514825364487
0.64,2.11,0.35,1.6,0.0,0.0,0.055260000000000004,0.0019051482536448666,0.05716514825364487
0.56,1.62,1.56,3.69,0.0,0.0,0.07516,0.0019051482536448666,0.07706514825364487
0.58,1.62,1.56,3.69,0.0,0.0,0.08592999999999999,0.0019051482536448666,0.08783514825364486
0.58,0.57,1.56,3.69,0.0,0.0,0.11056999999999999,0.0019051482536448666,0.11247514825364485
0.58,0.57,2.11,3.69,0.0,0.0,0.11063,0.0019051482536448666,0.11253514825364487
0.58,0.57,2.11,0.75,0.0,0.0,0.11063,0.0019051482536448666,0.11253514825364487
0.84,0.03,1.15,1.31,0.0,0.0,0.015690000000000003,0.0019051482536448666,0.01759514825364487
1.04,2.11,1.3,3.06,0.0,0.0,0.03387,0.0019051482536448666,0.03577514825364486
1.15,0.68,2.6,0.25,0.0,0.0,0.01817,0.0018993387348050464,0.020069338734805046
1.41,1.25,1.24,3.37,0.0,0.0,0.024620000000000003,0.0017744091874342136,0.026394409187434218
0.21,1.25,1.24,3.37,0.0,0.0,0.01851,0.0019051482536448666,0.020415148253644867
0.21,1.13,1.24,3.37,0.0,0.0,0.02159,0.0018798266996519848,0.023469826699651985
0.21,1.13,0.33,3.37,0.0,0.0,0.02157,0.0018798266996519848,0.023449826699651982
0.21,1.13,0.33,3.83,0.0,0.0,0.02157,0.0018798266996519848,0.023449826699651982
1.21,0.74,0.78,1.57,0.0,0.0,0.018090000000000002,0.0019051482536448666,0.01999514825364487
0.3,1.83,0.73,2.45,0.0,0.0,0.01565,0.0018993387348050464,0.017549338734805048
1.04,0.2,2.81,2.31,0.0,0.0,0.019179999999999996,0.0018993387348050464,0.021079338734805043
0.92,0.2,2.81,2.31,0.0,0.0,0.014510000000000004,0.0019051482536448666,0.01641514825364487
0.92,0.04,2.81,2.31,0.0,0.0,0.01514,0.0019051482536448666,0.01704514825364487
0.92,0.04,2.63,2.31,0.0,0.0,0.01487,0.0019051482536448666,0.016775148253644866
0.92,0.04,2.63,1.15,0.0,0.0,0.01487,0.0019051482536448666,0.016775148253644866
1.12,1.5,0.24,2.84,0.0,0.0,0.01598,0.0019051482536448666,0.01788514825364487
1.14,1.07,1.56,0.26,0.0,0.0,0.02236,0.001839285062355586,0.024199285062355587
1.13,1.61,0.59,1.27,0.0,0.0,0.01431,0.0019051482536448666,0.016215148253644868
0.62,1.24,1.82,1.14,0.0,0.0,0.10097999999999999,0.0019051482536448666,0.10288514825364485
0.95,1.24,1.82,1.14,0.0,0.0,0.01901,0.0019051482536448666,0.020915148253644867
0.95,1.62,1.82,1.14,0.0,0.0,0.00784,0.0019051482536448666,0.009745148253644866
0.95,1.62,2.72,1.14,0.0,0.0,0.011109999999999998,0.0019051482536448666,0.013015148253644864
0.95,1.62,2.72,2.33,0.0,0.0,0.011109999999999998,0.0019051482536448666,0.013015148253644864
1.35,1.39,0.68,3.27,0.0,0.0,0.022319999999999996,0.0019051482536448666,0.024225148253644864
0.62,0.34,0.67,0.69,0.0,0.0,0.04956000000000001,0.0019051482536448666,0.05146514825364487
0.48,1.94,1.47,2.62,0.0,0.0,0.047670000000000004,0.0019051482536448666,0.04957514825364487
0.27,1.94,1.47,2.62,0.0,0.0,0.02229,0.0018866951493840523,0.024176695149384052
0.27,0.39,1.47,2.62,0.0,0.0,0.01618,0.0019051482536448666,0.018085148253644868
0.27,0.39,2.13,2.62,0.0,0.0,0.015969999999999998,0.0019051482536448666,0.017875148253644866
0.27,0.39,2.13,0.05,0.0,0.0,0.015969999999999998,0.0019051482536448666,0.017875148253644866
0.14,0.54,2.79,1.91,0.0,0.0,0.033729999999999996,0.0019051482536448666,0.03563514825364486
0.79,1.27,1.7,0.46,0.0,0.0,0.018369999999999997,0.0018993387348050464,0.020269338734805045
0.29,0.37,1.29,3.11,0.0,0.0,0.017099999999999997,0.0019051482536448666,0.019005148253644865
1.38,0.21,0.88,3.96,0.0,0.0,0.01736,0.0019051482536448666,0.01926514825364487
0.77,0.21,0.88,3.96,0.0,0.0,0.015,0.0018798266996519848,0.016879826699651983
0.77,2.18,0.88,3.96,0.0,0.0,0.04694999999999999,0.001798242754539887,0.04874824275453988
0.77,2.18,1.52,3.96,0.0,0.0,0.03984,0.001848283639957513,0.04168828363995751
0.77,2.18,1.52,1.23,0.0,0.0,0.03984,0.001856817601110895,0.041696817601110894
1.47,0.76,2.12,2.33,0.0,0.0,0.018430000000000002,0.0019051482536448666,0.02033514825364487
0.16,0.44,0.28,1.83,0.0,0.0,0.017320000000000002,0.0019051482536448666,0.01922514825364487
1.24,2.16,2.87,1.48,0.0,0.0,0.03483,0.0018725700114960693,0.03670257001149607
0.19,2.24,2.56,2.56,0.0,0.0,0.04905,0.001839285062355586,0.05088928506235559
0.19,0.86,2.56,2.56,0.0,0.0,0.022130000000000004,0.0019051482536448666,0.02403514825364487
0.19,0.86,1.09,2.56,0.0,0.0,0.02212,0.0019051482536448666,0.02402514825364487
0.19,0.86,1.09,2.48,0.0,0.0,0.02212,0.0019051482536448666,0.02402514825364487
1.49,2.26,1.98,1.59,0.0,0.0,0.06317,4.066470668531752e-05,0.06321066470668532
1.44,0.14,2.36,0.86,0.0,0.0,0.020139999999999998,0.0019051482536448666,0.022045148253644866
0.06,0.76,2.82,1.84,0.0,0.0,0.02025,0.0019051482536448666,0.02215514825364487
1.43,0.51,0.04,3.3,0.0,0.0,0.02042,0.0018649066177207417,0.022284906617720743
0.94,0.51,0.04,3.3,0.0,0.0,0.017240000000000002,0.0019051482536448666,0.01914514825364487
0.94,1.38,0.04,3.3,0.0,0.0,0.01439,0.0019051482536448666,0.016295148253644868
0.94,1.38,1.76,3.3,0.0,0.0,0.014410000000000003,0.0019051482536448666,0.01631514825364487
0.94,1.38,1.76,0.68,0.0,0.0,0.014410000000000003,0.0019051482536448666,0.01631514825364487
1.39,2.07,1.17,0.22,0.0,0.0,0.043359999999999996,0.0019051482536448666,0.04526514825364486
1.41,0.86,0.37,3.43,0.0,0.0,0.02456,0.0019051482536448666,0.026465148253644866
0.09,0.86,0.37,3.43,0.0,0.0,0.02214,0.0019051482536448666,0.024045148253644868
0.09,1.47,0.37,3.43,0.0,0.0,0.01382,0.0019051482536448666,0.015725148253644867
0.09,1.47,1.31,3.43,0.0,0.0,0.01338,0.0019051482536448666,0.015285148253644866
0.09,1.47,1.31,3.16,0.0,0.0,0.01338,0.0019051482536448666,0.015285148253644866
0.62,2.21,2.43,1.88,0.0,0.0,0.06411000000000001,0.0019051482536448666,0.06601514825364488
0.57,1.34,1.44,1.51,0.0,0.0,0.1101,0.0019051482536448666,0.11200514825364487
0.06,1.75,0.86,1.04,0.0,0.0,0.00896,0.0019051482536448666,0.010865148253644865
1.35,0.18,2.26,2.9,0.0,0.0,0.01648,0.0018931933404003516,0.018373193340400353
0.56,0.18,2.26,2.9,0.0,0.0,0.10285000000000002,0.0019051482536448666,0.10475514825364489
0.56,2.19,2.26,2.9,0.0,0.0,0.035109999999999995,0.0019051482536448666,0.03701514825364486
0.56,2.19,0.42,2.9,0.0,0.0,0.03838,0.0019051482536448666,0.04028514825364486
0.56,2.19,0.42,0.92,0.0,0.0,0.03838,0.0019051482536448666,0.04028514825364486
0.25,1.93,0.09,0.05,0.0,0.0,0.02229,0.0018866951493840523,0.024176695149384052
1.3,0.65,2.3,0.17,0.0,0.0,0.02914,0.0019051482536448666,0.031045148253644867
0.49,0.65,2.3,0.17,0.0,0.0,0.11069000000000001,0.0019051482536448666,0.11259514825364488
0.49,0.59,2.3,0.17,0.0,0.0,0.10672000000000001,0.0019051482536448666,0.10862514825364487
0.49,0.59,0.88,0.17,0.0,0.0,0.10672000000000001,0.0019051482536448666,0.10862514825364487
0.49,0.59,0.88,1.39,0.0,0.0,0.10672000000000001,0.0019051482536448666,0.10862514825364487
1.46,1.01,1.5,1.02,0.0,0.0,0.0216,0.0019051482536448666,0.02350514825364487
0.93,0.95,0.94,1.8,0.0,0.0,0.023310000000000004,0.0018931933404003516,0.025203193340400356
0.15,0.45,2.87,3.91,0.0,0.0,0.016960000000000003,0.0019051482536448666,0.01886514825364487
0.97,0.45,2.87,3.91,0.0,0.0,0.01657,0.0019051482536448666,0.01847514825364487
0.97,1.61,2.87,3.91,0.0,0.0,0.013180000000000002,0.0019051482536448666,0.015085148253644869
0.97,1.61,1.14,3.91,0.0,0.0,0.01489,0.0019051482536448666,0.01679514825364487
0.97,1.61,1.14,0.13,0.0,0.0,0.01489,0.0019051482536448666,0.01679514825364487
1.11,0.83,2.51,0.92,0.0,0.0,0.020499999999999997,0.0019051482536448666,0.022405148253644865
0.73,0.77,0.57,2.15,0.0,0.0,0.024050000000000002,0.0019051482536448666,0.02595514825364487
0.29,1.99,2.5,3.55,0.0,0.0,0.022850000000000002,0.0018866951493840523,0.024736695149384053
0.81,1.99,2.5,3.55,0.0,0.0,0.022329999999999996,0.0019051482536448666,0.024235148253644864
0.81,2.43,2.5,3.55,0.0,0.0,0.06976,0.0017866188121086976,0.0715466188121087
0.81,2.43,1.07,3.55,0.0,0.0,0.07084,0.0017866188121086976,0.0726266188121087
0.81,2.43,1.07,0.96,0.0,0.0,0.07084,0.001809301070201781,0.07264930107020177
0.79,0.47,0.17,0.2,0.0,0.0,0.017390000000000003,0.0019051482536448666,0.01929514825364487
0.02,2.48,0.56,0.01,0.0,0.0,0.08004,0.0018725700114960693,0.08191257001149607
0.5,1.18,1.01,2.11,0.0,0.0,0.11459999999999998,0.0019051482536448666,0.11650514825364484
0.59,1.18,1.01,2.11,0.0,0.0,0.13369,0.0016709670742068737,0.1353609670742069
0.59,0.4,1.01,2.11,0.0,0.0,0.09114999999999998,0.0019051482536448666,0.09305514825364485
0.59,0.4,1.51,2.11,0.0,0.0,0.09117000000000001,0.0019051482536448666,0.09307514825364488
0.59,0.4,1.51,3.59,0.0,0.0,0.09117000000000001,0.0019051482536448666,0.09307514825364488
0.12,0.38,2.23,2.32,0.0,0.0,0.024820000000000002,0.0019051482536448666,0.02672514825364487
1.28,0.57,1.58,3.6,0.0,0.0,0.015929999999999996,0.0019051482536448666,0.017835148253644864
1.15,0.05,1.84,1.78,0.0,0.0,0.0148,0.0018298019099859595,0.01662980190998596
0.59,0.21,0.33,1.29,0.0,0.0,0.08531,0.0019051482536448666,0.08721514825364486
0.68,0.21,0.33,1.29,0.0,0.0,0.02131,0.0019051482536448666,0.023215148253644867
0.68,1.21,0.33,1.29,0.0,0.0,0.029929999999999995,0.0019051482536448666,0.03183514825364486
0.68,1.21,0.7,1.29,0.0,0.0,0.029930000000000002,0.0019051482536448666,0.03183514825364487
0.68,1.21,0.7,1.92,0.0,0.0,0.029930000000000002,0.0019051482536448666,0.03183514825364487
1.49,0.23,1.09,0.05,0.0,0.0,0.01975,0.0019051482536448666,0.021655148253644868
0.57,0.28,1.26,3.26,0.0,0.0,0.11163999999999999,0.001798242754539887,0.11343824275453987
0.48,0.02,1.41,1.12,0.0,0.0,0.09090999999999999,0.0019051482536448666,0.09281514825364486
1.13,1.72,0.47,3.36,0.0,0.0,0.014709999999999997,0.0019051482536448666,0.016615148253644865
0.23,1.72,0.47,3.36,0.0,0.0,0.02539,0.0019051482536448666,0.027295148253644867
0.23,2.23,0.47,3.36,0.0,0.0,0.04532,0.0018725700114960693,0.04719257001149607
0.23,2.23,2.45,3.36,0.0,0.0,0.04586,0.001856817601110895,0.04771681760111089
0.23,2.23,2.45,3.01,0.0,0.0,0.04586,0.001856817601110895,0.04771681760111089
1.31,2.11,2.78,1.37,0.0,0.0,0.03776,0.0019051482536448666,0.039665148253644866
1.36,2.23,2.93,0.19,0.0,0.0,0.047499999999999994,0.0015098299737352566,0.04900982997373525
1.25,2.46,1.76,2.11,0.0,0.0,0.06502999999999999,0.0010934763039692277,0.06612347630396923
