rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
0.10730,0.00000,1.00000,1.00000,1.00000,0.00000,0.00012,0.00011,0.00000,0.00023402
0.49363,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00018,0.00000,0.00030674
2.46319,0.00000,1.00000,1.00000,1.00000,0.00000,0.04526,0.05746,0.00000,0.10271936
2.41249,0.00000,1.00000,1.00000,1.00000,0.00000,0.04187,0.05343,0.00000,0.09529606
1.12982,0.00000,1.00000,1.00000,1.00000,0.00000,0.00187,0.00318,0.00000,0.00505444
1.43695,0.00000,1.00000,1.00000,1.00000,0.00000,0.00596,0.00938,0.00000,0.01533664
0.58280,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00025,0.00000,0.00032308
1.74185,0.00000,1.00000,1.00000,1.00000,0.00000,0.01303,0.01913,0.00000,0.03216236
0.12532,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024290
1.05169,0.00000,1.00000,1.00000,1.00000,0.00000,0.00136,0.00240,0.00000,0.00376324
1.08503,0.00000,1.00000,1.00000,1.00000,0.00000,0.00155,0.00269,0.00000,0.00424010
2.10629,0.00000,1.00000,1.00000,1.00000,0.00000,0.02638,0.03552,0.00000,0.06190324
0.42778,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00015,0.00000,0.00027726
2.44337,0.00000,1.00000,1.00000,1.00000,0.00000,0.04356,0.05539,0.00000,0.09895438
0.97116,0.00000,1.00000,1.00000,1.00000,0.00000,0.00085,0.00162,0.00000,0.00247088
0.37167,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00013,0.00000,0.00027068
0.55744,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00022,0.00000,0.00029466
1.52226,0.00000,1.00000,1.00000,1.00000,0.00000,0.00739,0.01147,0.00000,0.01886246
1.67154,0.00000,1.00000,1.00000,1.00000,0.00000,0.01121,0.01679,0.00000,0.02799898
0.42395,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00015,0.00000,0.00027530
2.27248,0.00000,1.00000,1.00000,1.00000,0.00000,0.03416,0.04472,0.00000,0.07887714
0.27163,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00011,0.00000,0.00025478
1.48384,0.00000,1.00000,1.00000,1.00000,0.00000,0.00661,0.01038,0.00000,0.01698880
2.49211,0.00000,1.00000,1.00000,1.00000,0.00000,0.04707,0.05944,0.00000,0.10651496
1.54939,0.00000,1.00000,1.00000,1.00000,0.00000,0.00822,0.01266,0.00000,0.02088490
0.15202,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024172
0.65416,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.00035,0.00000,0.00034836
1.96655,0.00000,1.00000,1.00000,1.00000,0.00000,0.02106,0.02924,0.00000,0.05030318
0.37377,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00013,0.00000,0.00027068
1.92609,0.00000,1.00000,1.00000,1.00000,0.00000,0.01918,0.02690,0.00000,0.04607816
0.58899,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00025,0.00000,0.00032308
1.02224,0.00000,1.00000,1.00000,1.00000,0.00000,0.00110,0.00203,0.00000,0.00312922
0.88410,0.00000,1.00000,1.00000,1.00000,0.00000,0.00051,0.00110,0.00000,0.00161118
1.96285,0.00000,1.00000,1.00000,1.00000,0.00000,0.02106,0.02924,0.00000,0.05030318
0.77172,0.00000,1.00000,1.00000,1.00000,0.00000,0.00019,0.00062,0.00000,0.00081150
0.73201,0.00000,1.00000,1.00000,1.00000,0.00000,0.00012,0.00051,0.00000,0.00063324
1.49153,0.00000,1.00000,1.00000,1.00000,0.00000,0.00700,0.01091,0.00000,0.01791378
0.96357,0.00000,1.00000,1.00000,1.00000,0.00000,0.00085,0.00162,0.00000,0.00247088
0.59122,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00026,0.00000,0.00033130
1.45277,0.00000,1.00000,1.00000,1.00000,0.00000,0.00629,0.00987,0.00000,0.01615670
2.01720,0.00000,1.00000,1.00000,1.00000,0.00000,0.02307,0.03168,0.00000,0.05475224
1.41883,0.00000,1.00000,1.00000,1.00000,0.00000,0.00564,0.00891,0.00000,0.01454792
0.35595,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00013,0.00000,0.00026662
2.42842,0.00000,1.00000,1.00000,1.00000,0.00000,0.04356,0.05539,0.00000,0.09895438
1.15711,0.00000,1.00000,1.00000,1.00000,0.00000,0.00208,0.00356,0.00000,0.00564166
2.35416,0.00000,1.00000,1.00000,1.00000,0.00000,0.03863,0.04972,0.00000,0.08834966
2.09771,0.00000,1.00000,1.00000,1.00000,0.00000,0.02638,0.03552,0.00000,0.06190324
0.30917,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00012,0.00000,0.00025884
1.11253,0.00000,1.00000,1.00000,1.00000,0.00000,0.00175,0.00301,0.00000,0.00476058
1.89161,0.00000,1.00000,1.00000,1.00000,0.00000,0.01828,0.02579,0.00000,0.04407378
0.77919,0.00000,1.00000,1.00000,1.00000,0.00000,0.00020,0.00065,0.00000,0.00085300
1.95904,0.00000,1.00000,1.00000,1.00000,0.00000,0.02010,0.02805,0.00000,0.04814648
0.66889,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.00038,0.00000,0.00037756
0.93710,0.00000,1.00000,1.00000,1.00000,0.00000,0.00072,0.00145,0.00000,0.00216978
0.07635,0.00000,1.00000,1.00000,1.00000,0.00000,0.00012,0.00012,0.00000,0.00023674
1.07730,0.00000,1.00000,1.00000,1.00000,0.00000,0.00155,0.00269,0.00000,0.00424010
0.25942,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00011,0.00000,0.00025370
0.83533,0.00000,1.00000,1.00000,1.00000,0.00000,0.00032,0.00084,0.00000,0.00116320
1.23060,0.00000,1.00000,1.00000,1.00000,0.00000,0.00285,0.00470,0.00000,0.00754878
0.27514,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00012,0.00000,0.00025508
1.94464,0.00000,1.00000,1.00000,1.00000,0.00000,0.02010,0.02805,0.00000,0.04814648
0.14456,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024198
0.19992,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024120
1.92945,0.00000,1.00000,1.00000,1.00000,0.00000,0.01918,0.02690,0.00000,0.04607816
2.37328,0.00000,1.00000,1.00000,1.00000,0.00000,0.04020,0.05154,0.00000,0.09173628
