S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
1.31,0.64,1.68,0.58,0.0,0.0,82.50148,1.9051482536448665,84.40662825364487
1.12,0.57,2.11,0.02,0.0,0.0,99.55108000000001,1.9051482536448665,101.45622825364488
0.18,1.18,2.79,0.28,0.0,0.0,100.14213000000001,1.9051482536448665,102.04727825364488
1.18,0.25,2.35,1.12,0.0,0.0,156.19362,1.9051482536448665,158.09876825364486
0.73,0.46,2.63,3.76,0.0,0.0,82.51079999999999,1.9051482536448665,84.41594825364486
1.08,0.46,2.63,3.76,0.0,0.0,84.43852999999999,1.9051482536448665,86.34367825364485
0.73,1.76,2.63,3.76,0.0,0.0,94.40871999999999,1.8866951493840523,96.29541514938404
0.73,0.46,1.02,3.76,0.0,0.0,82.51079999999999,1.9051482536448665,84.41594825364486
0.73,0.46,1.02,0.31,0.0,0.0,82.51079999999999,1.9051482536448665,84.41594825364486
0.35,0.28,2.71,1.49,0.0,0.0,86.08825999999999,1.9051482536448665,87.99340825364486
1.28,1.27,2.41,1.34,0.0,0.0,255.83555,1.9051482536448665,257.7406982536449
0.73,1.63,2.17,0.99,0.0,0.0,437.85844999999995,1.9051482536448665,439.76359825364483
0.73,0.5,1.02,0.31,0.0,0.0,82.51054,1.9051482536448665,84.41568825364487
0.73,0.5,2.88,0.31,0.0,0.0,82.51054,1.9051482536448665,84.41568825364487
0.73,0.5,2.88,1.94,0.0,0.0,82.51054,1.9051482536448665,84.41568825364487
0.74,0.7,1.21,0.8,0.0,0.0,82.51393,1.8649066177207416,84.37883661772074
0.64,1.44,0.71,0.31,0.0,0.0,344.4472400000001,1.9051482536448665,346.35238825364496
1.08,0.66,1.01,3.3,0.0,0.0,369.82111999999995,1.9051482536448665,371.72626825364483
0.76,1.95,2.84,2.25,0.0,0.0,95.31967,1.8866951493840523,97.20636514938406
0.58,0.7,1.21,0.8,0.0,0.0,82.45693,1.9051482536448665,84.36207825364487
0.58,0.25,1.21,0.8,0.0,0.0,84.40010000000001,1.9051482536448665,86.30524825364488
0.58,0.7,1.02,0.8,0.0,0.0,82.45693,1.9051482536448665,84.36207825364487
0.58,0.7,1.02,3.87,0.0,0.0,82.45693,1.9051482536448665,84.36207825364487
0.12,2.36,2.26,1.88,0.0,0.0,83.21127000000001,1.9051482536448665,85.11641825364488
0.35,0.42,0.17,3.08,0.0,0.0,86.03695,1.9051482536448665,87.94209825364487
1.08,0.76,0.24,0.44,0.0,0.0,485.88629999999995,1.9051482536448665,487.79144825364483
1.12,0.94,0.56,3.12,0.0,0.0,82.5171,1.9051482536448665,84.42224825364487
0.78,0.94,0.56,3.12,0.0,0.0,90.74721,1.7866188121086974,92.5338288121087
1.12,1.62,0.56,3.12,0.0,0.0,150.95506,1.8993387348050463,152.85439873480505
1.12,0.94,1.71,3.12,0.0,0.0,82.5171,1.9051482536448665,84.42224825364487
1.12,0.94,1.71,0.05,0.0,0.0,82.5171,1.9051482536448665,84.42224825364487
0.85,0.56,0.26,1.33,0.0,0.0,415.92573000000004,1.8993387348050463,417.8250687348051
0.12,2.34,0.41,3.42,0.0,0.0,231.50267000000002,1.9051482536448665,233.40781825364488
0.58,0.89,1.14,0.87,0.0,0.0,239.28349,1.9051482536448665,241.18863825364485
1.02,0.94,1.71,0.05,0.0,0.0,324.96233,1.9051482536448665,326.8674782536449
1.12,1.14,1.71,0.05,0.0,0.0,86.20514,1.9051482536448665,88.11028825364487
1.12,0.94,0.75,0.05,0.0,0.0,82.5171,1.9051482536448665,84.42224825364487
1.12,0.94,0.75,1.29,0.0,0.0,82.5171,1.9051482536448665,84.42224825364487
1.16,2.09,1.45,1.58,0.0,0.0,87.95253,1.9051482536448665,89.85767825364486
0.31,2.5,1.77,1.46,0.0,0.0,237.81369,1.9051482536448665,239.71883825364486
0.05,1.72,0.91,2.91,0.0,0.0,82.61798,1.8198140120760962,84.4377940120761
1.07,2.2,1.26,3.61,0.0,0.0,84.03110000000001,1.9051482536448665,85.93624825364488
0.05,1.16,0.91,2.91,0.0,0.0,377.19770000000005,1.9051482536448665,379.10284825364494
0.05,1.72,0.1,2.91,0.0,0.0,82.61798,1.8198140120760962,84.4377940120761
0.05,1.72,0.1,0.79,0.0,0.0,82.61798,1.7615941559557649,84.37957415595577
0.57,0.48,0.1,3.71,0.0,0.0,96.60830000000001,1.9051482536448665,98.51344825364488
0.84,1.06,1.96,1.8,0.0,0.0,82.52006,1.8649066177207416,84.38496661772075
0.64,1.01,1.21,2.37,0.0,0.0,363.64572999999996,1.9051482536448665,365.55087825364484
0.95,1.9,1.62,1.47,0.0,0.0,289.88449,1.5758623912857894,291.4603523912858
1.27,1.06,1.96,1.8,0.0,0.0,82.50976,1.9051482536448665,84.41490825364487
1.27,1.19,1.96,1.8,0.0,0.0,268.74862,1.9051482536448665,270.6537682536449
1.27,1.06,0.72,1.8,0.0,0.0,82.50976,1.9051482536448665,84.41490825364487
1.27,1.06,0.72,3.67,0.0,0.0,82.50976,1.9051482536448665,84.41490825364487
0.81,1.25,0.23,2.54,0.0,0.0,375.24316,1.9051482536448665,377.14830825364487
0.65,1.53,1.61,3.32,0.0,0.0,83.78199,1.9051482536448665,85.68713825364486
0.63,0.36,2.53,3.35,0.0,0.0,502.20701999999994,1.9051482536448665,504.1121682536448
1.32,1.56,2.24,1.03,0.0,0.0,85.75811,1.9051482536448665,87.66325825364487
1.27,1.52,0.72,3.67,0.0,0.0,291.82223999999997,1.9051482536448665,293.72738825364485
1.27,1.06,1.89,3.67,0.0,0.0,82.50976,1.9051482536448665,84.41490825364487
1.27,1.06,1.89,0.21,0.0,0.0,82.50976,1.9051482536448665,84.41490825364487
0.12,1.19,0.51,1.34,0.0,0.0,165.65629,1.9051482536448665,167.56143825364487
0.77,2.17,0.95,2.49,0.0,0.0,290.93223,1.9051482536448665,292.8373782536449
0.74,0.29,0.84,1.84,0.0,0.0,241.2757,1.9051482536448665,243.18084825364485
0.66,1.73,1.08,2.89,0.0,0.0,83.84034,1.9051482536448665,85.74548825364487
1.47,1.06,1.89,0.21,0.0,0.0,82.44411,1.8725700114960693,84.31668001149606
1.47,0.93,1.89,0.21,0.0,0.0,82.46958000000001,1.8725700114960693,84.34215001149607
1.47,0.93,2.24,0.21,0.0,0.0,82.46958000000001,1.8725700114960693,84.34215001149607
1.47,0.93,2.24,3.69,0.0,0.0,82.46958000000001,1.8482836399575129,84.31786363995752
0.88,1.98,1.77,3.73,0.0,0.0,96.5403,1.8993387348050463,98.43963873480504
1.41,2.32,2.58,0.97,0.0,0.0,372.91875000000005,1.9051482536448665,374.8238982536449
0.14,0.85,1.08,3.54,0.0,0.0,383.11381000000006,1.8725700114960693,384.9863800114961
1.17,2.04,1.54,3.44,0.0,0.0,82.77259000000001,1.8798266996519848,84.652416699652
0.79,0.93,2.24,3.69,0.0,0.0,132.6803,1.4621171572600098,134.14241715725998
1.47,0.95,2.24,3.69,0.0,0.0,435.65751,1.7866188121086974,437.4441288121087
1.47,0.93,1.69,3.69,0.0,0.0,82.46958000000001,1.8482836399575129,84.31786363995752
