S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
0.10,0.90,1.50,0.25,0.00,0.00,1.31527,0.85031,0.00000,0.00000,0.541396583
3.60,0.90,1.50,0.25,0.00,0.00,1.29807,0.74934,0.00002,0.00000,0.511857310
3.60,4.40,1.50,0.25,0.00,0.00,0.62102,0.79059,0.00014,0.00000,0.352937895
3.60,4.40,5.00,0.25,0.00,0.00,0.61909,0.78689,0.00003,0.00000,0.351501922
1.50,1.50,2.50,0.25,0.00,0.00,1.81891,1.83698,0.00000,0.00000,0.913973378
0.77,1.50,0.00,0.25,0.00,0.00,1.18612,0.41581,0.00109,0.00000,0.400754773
0.00,1.50,0.00,0.25,0.00,0.00,5.23130,3.76678,0.00109,0.00000,2.249792230
1.50,1.50,0.49,0.25,0.00,0.00,1.81883,1.83715,0.00001,0.00000,0.913995855
1.21,1.50,0.00,0.25,0.00,0.00,2.08063,1.03689,0.00109,0.00000,0.779652640
0.77,1.28,0.00,0.25,0.00,0.00,1.06727,0.37117,0.00109,0.00000,0.359884785
0.56,1.24,0.00,0.25,0.00,0.00,1.05620,0.39051,0.00109,0.00000,0.361950550
0.83,1.07,-0.00,0.25,0.00,0.00,7.58624,3.11982,0.00109,0.00000,2.676788318
0.75,1.39,0.00,0.25,0.00,0.00,0.73016,0.34392,0.00109,0.00000,0.268791450
0.75,1.40,0.11,0.25,0.00,0.00,2.23076,3.32225,0.00000,0.00000,1.388255320
0.80,1.40,-0.00,0.25,0.00,0.00,1.56895,1.33905,0.00109,0.00000,0.727272263
0.64,1.38,0.00,0.25,0.00,0.00,1.84589,1.53689,0.00109,0.00000,0.845966515
0.80,1.41,0.00,0.25,0.00,0.00,1.56895,1.33905,0.00109,0.00000,0.727272263
0.72,1.39,0.00,0.25,0.00,0.00,1.31046,0.53358,0.00109,0.00000,0.461283723
0.76,1.39,0.03,0.25,0.00,0.00,1.04393,0.32390,0.00000,0.00000,0.341959168
0.75,1.40,-0.00,0.25,0.00,0.00,2.28039,3.41770,0.00109,0.00000,1.424794527
0.76,1.36,0.00,0.25,0.00,0.00,1.58768,1.33026,0.00109,0.00000,0.729758130
0.75,1.40,-0.00,0.25,0.00,0.00,2.28039,3.41770,0.00109,0.00000,1.424794527
0.75,1.38,0.00,0.25,0.00,0.00,0.73016,0.34392,0.00109,0.00000,0.268791450
0.75,1.39,0.00,0.25,0.00,0.00,0.73016,0.34392,0.00109,0.00000,0.268791450
0.74,1.39,-0.00,0.25,0.00,0.00,1.92331,2.02383,0.00109,0.00000,0.987055765
0.75,1.39,0.00,0.25,0.00,0.00,0.73016,0.34392,0.00109,0.00000,0.268791450
0.75,1.39,0.00,0.25,0.00,0.00,0.73016,0.34392,0.00109,0.00000,0.268791450
0.75,1.39,0.00,0.25,0.00,0.00,0.73016,0.34392,0.00109,0.00000,0.268791450
0.75,1.39,0.00,0.25,0.00,0.00,0.73016,0.34392,0.00109,0.00000,0.268791450
0.42,0.20,1.50,0.25,0.00,0.00,1.83257,1.81848,0.00000,0.00000,0.912763570
0.41,0.20,1.51,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215430
0.42,0.20,1.50,0.25,0.00,0.00,1.83257,1.81848,0.00000,0.00000,0.912763570
0.41,0.21,1.43,0.25,0.00,0.00,0.80478,0.32716,0.00000,0.00000,0.282984280
0.41,0.20,1.46,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215618
0.42,0.20,1.44,0.25,0.00,0.00,1.83257,1.81848,0.00000,0.00000,0.912763740
0.41,0.20,1.49,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215498
0.41,0.20,1.47,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215557
0.41,0.20,1.51,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215430
0.41,0.20,1.53,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215353
0.41,0.19,1.56,0.25,0.00,0.00,1.34277,0.72112,0.00000,0.00000,0.515974330
0.41,0.20,1.55,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215273
0.41,0.20,1.55,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215273
0.41,0.19,1.57,0.25,0.00,0.00,1.34277,0.72112,0.00000,0.00000,0.515974243
0.41,0.20,1.53,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215353
0.41,0.20,1.56,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215273
0.41,0.20,1.57,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215180
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.57,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215180
0.41,0.20,1.56,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215273
0.41,0.20,1.58,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215180
0.41,0.20,1.57,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215180
0.41,0.20,1.57,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215180
0.41,0.20,1.58,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215180
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.58,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215180
0.41,0.20,1.58,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215180
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.60,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.60,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.60,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.60,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
0.41,0.20,1.59,0.25,0.00,0.00,0.31759,0.32727,0.00000,0.00000,0.161215080
3.90,0.20,1.50,0.25,0.00,0.00,7.06592,12.75482,0.00002,0.00000,4.955189650
0.42,0.40,1.50,0.25,0.00,0.00,1.19611,70.00000,0.00000,0.00000,17.799026732
0.41,0.40,1.51,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273423
0.42,0.40,1.50,0.25,0.00,0.00,1.19611,70.00000,0.00000,0.00000,17.799026732
0.41,0.42,1.43,0.25,0.00,0.00,1.11928,0.35257,0.00000,0.00000,0.367963020
0.41,0.39,1.46,0.25,0.00,0.00,11.54823,21.03740,0.00000,0.00000,8.146408455
0.41,0.41,1.47,0.25,0.00,0.00,2.10106,2.29808,0.00000,0.00000,1.099785310
0.41,0.40,1.51,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273423
0.41,0.41,1.51,0.25,0.00,0.00,2.10106,2.29808,0.00000,0.00000,1.099785178
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.39,1.54,0.25,0.00,0.00,11.54823,21.03740,0.00000,0.00000,8.146408195
0.41,0.41,1.51,0.25,0.00,0.00,2.10106,2.29808,0.00000,0.00000,1.099785178
0.41,0.40,1.53,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.53,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.41,1.53,0.25,0.00,0.00,2.10106,2.29808,0.00000,0.00000,1.099785103
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.53,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.53,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.53,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
0.41,0.40,1.54,0.25,0.00,0.00,0.92817,0.08092,0.00000,0.00000,0.252273348
3.90,0.40,1.50,0.25,0.00,0.00,0.26798,0.27168,0.00002,0.00000,0.134919860
3.90,3.90,1.50,0.25,0.00,0.00,1.67271,1.54986,0.00015,0.00000,0.805681780
3.90,0.40,5.00,0.25,0.00,0.00,0.26609,0.26854,0.00015,0.00000,0.133694800
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,1.50,2.50,0.25,0.00,0.00,1.81891,1.83698,0.00000,0.00000,0.913973378
1.79,0.00,2.18,0.25,0.00,0.00,1.13082,0.50867,0.00000,0.00000,0.409874170
0.62,0.00,2.50,0.25,0.00,0.00,0.45445,0.31607,0.00001,0.00000,0.192631997
0.19,0.00,2.50,0.25,0.00,0.00,1.42797,0.76302,0.00001,0.00000,0.547748530
0.79,0.41,2.50,0.25,0.00,0.00,1.34596,3.06811,0.00001,0.00000,1.103518635
0.62,0.00,2.72,0.25,0.00,0.00,0.45451,0.31596,0.00001,0.00000,0.192620293
1.06,0.00,2.50,0.25,0.00,0.00,2.19373,2.52786,0.00001,0.00000,1.180398338
0.84,0.00,2.50,0.25,0.00,0.00,0.72776,0.28502,0.00001,0.00000,0.253198443
0.52,0.00,2.50,0.25,0.00,0.00,3.41311,2.79240,0.00001,0.00000,1.551379313
0.71,0.07,2.50,0.25,0.00,0.00,1.83591,1.51172,0.00001,0.00000,0.836909462
0.68,0.00,2.50,0.25,0.00,0.00,70.00000,70.00000,70.00000,0.00000,52.500000000
0.62,0.00,2.47,0.25,0.00,0.00,0.45445,0.31608,0.00001,0.00000,0.192633305
0.59,0.04,2.50,0.25,0.00,0.00,1.18598,0.59812,0.00001,0.00000,0.446026583
0.60,0.00,2.50,0.25,0.00,0.00,1.34440,0.54393,0.00001,0.00000,0.472085660
0.64,0.00,2.50,0.25,0.00,0.00,1.25269,0.32925,0.00001,0.00000,0.395485678
0.62,0.01,2.50,0.25,0.00,0.00,8.09033,14.31824,0.00001,0.00000,5.602142763
0.63,0.00,2.50,0.25,0.00,0.00,2.28641,2.43350,0.00001,0.00000,1.179979775
0.62,-0.00,2.50,0.25,0.00,0.00,0.45445,0.31607,0.00001,0.00000,0.192631997
0.62,0.00,2.50,0.25,0.00,0.00,0.45445,0.31607,0.00001,0.00000,0.192631997
0.62,-0.00,2.50,0.25,0.00,0.00,0.45445,0.31607,0.00001,0.00000,0.192631997
0.62,-0.00,2.50,0.25,0.00,0.00,0.45445,0.31607,0.00001,0.00000,0.192631997
0.62,-0.00,2.50,0.25,0.00,0.00,0.45445,0.31607,0.00001,0.00000,0.192631997
0.62,0.00,2.50,0.25,0.00,0.00,0.45445,0.31607,0.00001,0.00000,0.192631997
0.42,0.90,1.50,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789375
0.41,0.93,1.42,0.25,0.00,0.00,1.20400,0.56352,0.00000,0.00000,0.441881230
0.42,0.88,1.45,0.25,0.00,0.00,1.52515,1.21641,0.00000,0.00000,0.685390263
0.44,0.90,1.42,0.25,0.00,0.00,0.74115,70.00000,0.00000,0.00000,17.685287138
0.41,0.90,1.48,0.25,0.00,0.00,1.72095,1.52088,0.00000,0.00000,0.810458000
0.42,0.92,1.46,0.25,0.00,0.00,1.40431,0.78330,0.00000,0.00000,0.546904350
0.42,0.89,1.47,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789435
0.41,0.90,1.50,0.25,0.00,0.00,1.72095,1.52088,0.00000,0.00000,0.810457938
0.43,0.90,1.46,0.25,0.00,0.00,2.92666,2.87631,0.00000,0.00000,1.450742228
0.41,0.90,1.49,0.25,0.00,0.00,1.72095,1.52088,0.00000,0.00000,0.810457938
0.42,0.89,1.49,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789375
0.42,0.91,1.48,0.25,0.00,0.00,0.24530,0.25777,0.00000,0.00000,0.125768013
0.42,0.90,1.50,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789375
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.88,1.52,0.25,0.00,0.00,1.52515,1.21641,0.00000,0.00000,0.685390075
0.42,0.89,1.50,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789375
0.42,0.90,1.50,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789375
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.50,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789375
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.50,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789375
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
0.42,0.89,1.51,0.25,0.00,0.00,0.21564,0.01952,0.00000,0.00000,0.058789303
3.90,0.90,1.50,0.25,0.00,0.00,0.38958,0.33731,0.00002,0.00000,0.181729320
3.90,4.40,1.50,0.25,0.00,0.00,0.99754,0.77831,0.00014,0.00000,0.443997645
3.90,0.90,5.00,0.25,0.00,0.00,0.38769,0.33363,0.00015,0.00000,0.180368370
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.88,2.50,0.25,0.00,0.00,0.65261,70.00000,0.00000,0.00000,17.663154067
1.21,-0.00,2.82,0.25,0.00,0.00,2.12300,2.42144,0.00001,0.00000,1.136113675
0.97,0.00,1.81,0.25,0.00,0.00,1.24690,70.00000,0.00000,0.00000,17.811725370
1.58,-0.00,2.57,0.25,0.00,0.00,1.12992,70.00000,0.00000,0.00000,17.782480940
1.34,0.00,2.35,0.25,0.00,0.00,1.39886,70.00000,0.00000,0.00000,17.849716380
1.50,0.22,2.50,0.25,0.00,0.00,0.66746,0.32545,0.00000,0.00000,0.248229080
1.54,0.00,2.46,0.25,0.00,0.00,8.10717,12.31940,0.00000,0.00000,5.106643035
1.39,0.00,2.50,0.25,0.00,0.00,0.85946,0.21144,0.00001,0.00000,0.267726505
1.50,0.05,2.50,0.25,0.00,0.00,0.77124,0.13548,0.00000,0.00000,0.226680937
1.51,-0.00,2.51,0.25,0.00,0.00,1.04433,0.33203,0.00001,0.00000,0.344091633
1.47,-0.00,2.50,0.25,0.00,0.00,0.91155,70.00000,0.00001,0.00000,17.727888057
1.50,0.00,2.49,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.01,2.50,0.25,0.00,0.00,0.84182,0.32886,0.00000,0.00000,0.292669705
1.49,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,-0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,-0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
1.50,0.00,2.50,0.25,0.00,0.00,0.51241,0.32479,0.00001,0.00000,0.209302698
0.60,0.20,1.50,0.25,0.00,0.00,1.20312,0.62257,0.00000,0.00000,0.456422608
0.63,0.20,1.50,0.25,0.00,0.00,1.65342,1.51843,0.00000,0.00000,0.792962975
0.60,0.21,1.50,0.25,0.00,0.00,4.55481,6.84420,0.00000,0.00000,2.849753237
0.60,0.20,1.58,0.25,0.00,0.00,1.20312,0.62257,0.00000,0.00000,0.456422283
0.62,0.19,1.55,0.25,0.00,0.00,0.90730,0.12549,0.00000,0.00000,0.258197853
0.63,0.18,1.58,0.25,0.00,0.00,1.21924,0.46364,0.00000,0.00000,0.420719018
0.58,0.19,1.58,0.25,0.00,0.00,2.03527,2.21527,0.00000,0.00000,1.062636073
0.62,0.20,1.52,0.25,0.00,0.00,1.85702,1.91244,0.00000,0.00000,0.942364323
0.61,0.20,1.56,0.25,0.00,0.00,0.39975,0.29834,0.00000,0.00000,0.174523352
0.61,0.20,1.53,0.25,0.00,0.00,0.39975,0.29834,0.00000,0.00000,0.174523437
0.62,0.20,1.53,0.25,0.00,0.00,1.85702,1.91244,0.00000,0.00000,0.942364248
0.60,0.19,1.57,0.25,0.00,0.00,70.00000,70.00000,70.00000,0.00000,52.500000000
0.62,0.19,1.54,0.25,0.00,0.00,0.90730,0.12549,0.00000,0.00000,0.258197935
0.61,0.19,1.56,0.25,0.00,0.00,0.24712,0.10639,0.00000,0.00000,0.088376008
0.60,0.19,1.57,0.25,0.00,0.00,70.00000,70.00000,70.00000,0.00000,52.500000000
0.60,0.20,1.55,0.25,0.00,0.00,1.20312,0.62257,0.00000,0.00000,0.456422373
0.61,0.19,1.55,0.25,0.00,0.00,0.24712,0.10639,0.00000,0.00000,0.088376008
0.61,0.19,1.59,0.25,0.00,0.00,0.24712,0.10639,0.00000,0.00000,0.088375815
0.61,0.19,1.62,0.25,0.00,0.00,0.24712,0.10639,0.00000,0.00000,0.088375703
0.61,0.19,1.59,0.25,0.00,0.00,0.24712,0.10639,0.00000,0.00000,0.088375815
0.61,0.19,1.62,0.25,0.00,0.00,0.24712,0.10639,0.00000,0.00000,0.088375703
0.61,0.18,1.66,0.25,0.00,0.00,1.21712,0.64824,0.00000,0.00000,0.466340075
0.61,0.19,1.58,0.25,0.00,0.00,0.24712,0.10639,0.00000,0.00000,0.088375915
0.61,0.19,1.64,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088375585
0.61,0.18,1.66,0.25,0.00,0.00,1.21712,0.64824,0.00000,0.00000,0.466340075
0.61,0.19,1.67,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088375333
0.61,0.19,1.71,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088375025
0.61,0.19,1.68,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088375333
0.61,0.19,1.73,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088374850
0.61,0.18,1.79,0.25,0.00,0.00,1.21713,0.64823,0.00000,0.00000,0.466339060
0.61,0.19,1.78,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088374455
0.60,0.19,1.85,0.25,0.00,0.00,70.00000,70.00000,70.00000,0.00000,52.500000000
0.60,0.19,1.79,0.25,0.00,0.00,70.00000,70.00000,70.00000,0.00000,52.500000000
0.61,0.19,1.71,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088375025
0.60,0.19,1.77,0.25,0.00,0.00,70.00000,70.00000,70.00000,0.00000,52.500000000
0.61,0.19,1.72,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088375025
0.61,0.19,1.75,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088374660
0.61,0.19,1.74,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088374850
0.61,0.19,1.74,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088374850
0.60,0.19,1.77,0.25,0.00,0.00,70.00000,70.00000,70.00000,0.00000,52.500000000
0.61,0.19,1.75,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088374660
0.61,0.19,1.78,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088374455
0.61,0.19,1.79,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088374455
0.61,0.19,1.81,0.25,0.00,0.00,0.24712,0.10637,0.00000,0.00000,0.088374232
0.61,0.19,1.84,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373728
0.61,0.19,1.81,0.25,0.00,0.00,0.24712,0.10637,0.00000,0.00000,0.088374232
0.60,0.19,1.83,0.25,0.00,0.00,70.00000,70.00000,70.00000,0.00000,52.500000000
0.61,0.19,1.79,0.25,0.00,0.00,0.24712,0.10638,0.00000,0.00000,0.088374455
0.61,0.19,1.82,0.25,0.00,0.00,0.24712,0.10637,0.00000,0.00000,0.088373990
0.61,0.19,1.81,0.25,0.00,0.00,0.24712,0.10637,0.00000,0.00000,0.088374232
0.61,0.19,1.81,0.25,0.00,0.00,0.24712,0.10637,0.00000,0.00000,0.088374232
0.61,0.19,1.84,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373728
0.61,0.19,1.86,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373443
0.61,0.19,1.88,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373443
0.61,0.19,1.87,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373443
0.61,0.19,1.87,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373443
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.60,0.19,1.92,0.25,0.00,0.00,70.00000,70.00000,70.00000,0.00000,52.500000000
0.60,0.19,1.87,0.25,0.00,0.00,70.00000,70.00000,70.00000,0.00000,52.500000000
0.61,0.19,1.87,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373443
0.61,0.19,1.87,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373443
0.61,0.19,1.88,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373443
0.61,0.19,1.88,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373443
0.60,0.19,1.88,0.25,0.00,0.00,70.00000,70.00000,70.00000,0.00000,52.500000000
0.61,0.19,1.88,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373443
0.61,0.19,1.88,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373443
0.61,0.19,1.88,0.25,0.00,0.00,0.24713,0.10637,0.00000,0.00000,0.088373443
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
0.61,0.19,1.89,0.25,0.00,0.00,0.24713,0.10636,0.00000,0.00000,0.088373140
